Bof_20200828
ANALYTICDATE	CURRENCY	CURVE_PILLAR	CURVE_PILLAR_MAT	POSITIONID_FE	DELTA	GAMMA	INSTRUMENT_FE	PORTFOLIOID_FE	REF_DATE	RISK_NATURE	UND_CCY	UNDERLYINGID_FE	UND_MARKET	TBRICKS_INSTRUMENT_ID	DIVIDEND_SENS
2020-08-28	EUR			ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | ERG | MTAA | BIT MTA	0	0	ERG	ETF_DIR	2020-08-28	GrandTotal				efa14f7c-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | VOLKSWAGEN PREF | XETR | Reuters Elektron	-5000	0	VOLKSWAGEN PREF	ETF_DIR	2020-08-28	GrandTotal				efa15aa8-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | IG | MTAA | BIT MTA	0	0	IG	ETF_DIR	2020-08-28	GrandTotal				ef9f32dc-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			VOL_FVO_PRIMARIO | USD | Equities | Options | Call | S&P500 C 2746.56 26 - 5567 | 05 MAR 26 | C | E | 2746.5600000000 | XXXX | Internal	-496.179255049751	-0.11844340268509763	S&P500 C 2746.56 26 - 5567	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				7f20a998-6301-11ea-b6e0-21f801bdce02	46779.413143615995
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_DJ_HLT C 931.88 27 - 5765 | 05 JUL 27 | C | E | 931.8800000000 | XXXX | Internal	-334.14460889290757	-0.8988540029982696	0_DJ_HLT C 931.88 27 - 5765	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				e9ff2760-c0eb-11ea-bff0-0eafd23699e3	15948.803229414412
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | FTMIB C 12917.659 25 - 5761 | 24 JUN 25 | C | E | 12917.6591840000 | XXXX | Internal	-25.69689055835322	-0.000968020525484831	FTMIB C 12917.659 25 - 5761	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				76a747fe-bb6c-11ea-a390-a48e539180ad	3014.3779204512184
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_BANK C 65.822 24 - 5609 | 22 MAR 24 | C | E | 65.8220420000 | XXXX | Internal	84.9353977384099	2.062884712303872	0_EUR_BANK C 65.822 24 - 5609	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				23ebf3d0-73f4-11ea-8b40-9f5ca9b415b9	-181.34078122394305
2020-08-28	EUR			ETF_DIR | EUR | Equities | Equities | Common/Ordinary shares | AIR LIQUIDE | XPAR | Euronext Optiq	0	0	AIR LIQUIDE	ETF_DIR	2020-08-28	GrandTotal				efa434b2-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | TLX | XETR | Xetra T7	0	0	TLX	BT	2020-08-28	GrandTotal				e33a3752-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | THYSSENKRUPP | XETR | Xetra T7	0	0	THYSSENKRUPP	BT	2020-08-28	GrandTotal				efa1f576-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_BANK C 65.822 23 - 5609 | 27 MAR 23 | C | E | 65.8220420000 | XXXX | Internal	83.77281481268467	2.3212625224244445	0_EUR_BANK C 65.822 23 - 5609	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				23ea1c5e-73f4-11ea-8b40-9f5ca9b415b9	-133.85230063939338
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Put | 0_SDGP P 2165.079 25 - 5851 | 07 AUG 25 | P | E | 2165.0785000000 | XXXX | Internal	982.7717249022135	-0.9234562103824687	0_SDGP P 2165.079 25 - 5851	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				ab2545ee-dc82-11ea-a960-6e0f8172dac5	-35333.80851786077
2020-08-28	EUR			VOL_FVO_PRIMARIO | EUR | Equities | Options | Call | 0_EUR_BANK C 65.822 21 - 5609 | 25 MAR 21 | C | E | 65.8220420000 | XXXX | Internal	79.77954958516261	4.155323949946393	0_EUR_BANK C 65.822 21 - 5609	VOL_FVO_PRIMARIO	2020-08-28	GrandTotal				23e55ff2-73f4-11ea-8b40-9f5ca9b415b9	-18.90768475572802
2020-08-28	EUR			DISPERSION | EUR | Equities | Equities | Common/Ordinary shares | HNR1 | XETR | Xetra T7	3	0	HNR1	DISPERSION	2020-08-28	GrandTotal				e33fe062-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | IMMOBEL | XBRU | Euronext Optiq	0	0	IMMOBEL	BT	2020-08-28	GrandTotal				6e413270-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			BT | USD | Equities | Equities | Common/Ordinary shares | ESTEE LAUDER | XNYS | Virtu	0	0	ESTEE LAUDER	BT	2020-08-28	GrandTotal				5a5a9f6e-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | AXA | XPAR | Euronext Optiq	0	0	AXA	EQ_MNGT	2020-08-28	GrandTotal				efa1213c-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ-IMMOBILIA | EUR | Equities | Equities | Units | QFUNO | MIVX | BIT MTA	212	0	QFUNO	EQ-IMMOBILIA	2020-08-28	GrandTotal				efa0a982-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ-IMMOBILIA | EUR | Equities | Equities | Units | QFARE | MIVX | BIT MTA	125	0	QFARE	EQ-IMMOBILIA	2020-08-28	GrandTotal				efa0df6a-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_STOCK_SS_PR | EUR | Equities | Options | Call | OPT_EPC ENI AUG22 CNP 3Y FLOOR - 4690 | 13 AUG 21 | C | E | .1000000000 | XXXX | Internal	1558322.9502	0	OPT_EPC ENI AUG22 CNP 3Y FLOOR - 4690	VOL_STOCK_SS_PR	2020-08-28	GrandTotal				5223fbde-aef6-11ea-8700-3d076c78611f	-4918.387727401455
2020-08-28	EUR			DISPERSION | EUR | Equities | Equities | Common/Ordinary shares | PERNOD | XPAR | Euronext Optiq	0	0	PERNOD	DISPERSION	2020-08-28	GrandTotal				6e45b14c-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			FONDI_SPAC | EUR | Equities | Equities | Units | QFOPI | MIVX | BIT MTA	0	0	QFOPI	FONDI_SPAC	2020-08-28	GrandTotal				efa494de-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | SERI | MTAA | BIT MTA	33000	0	SERI	BT	2020-08-28	GrandTotal				efa11278-1f2a-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | FAR | XAIM | BIT MTA	17261	0	FAR	BT	2020-08-28	GrandTotal				0382786e-b1c4-11e9-ab80-a9e20806263c	
2020-08-28	USD			TP-DIREZIONALE | USD | Equities | Equities | Common/Ordinary shares | UBER | XNYS | Virtu	20000	0	UBER	TP-DIREZIONALE	2020-08-28	GrandTotal				baede3ac-8911-11e9-a490-50bfe8aa4732	
2020-08-28	EUR			VOL_STOCK_SS_PR | EUR | Equities | Options | Call | OPT_EPC ENI AUG22 CNP 3Y CAP - 4690 | 13 AUG 21 | C | E | .2610000000 | XXXX | Internal	-1558322.9502	0	OPT_EPC ENI AUG22 CNP 3Y CAP - 4690	VOL_STOCK_SS_PR	2020-08-28	GrandTotal				6f55e870-aef6-11ea-8700-3d076c78611f	4918.387727401455
2020-08-28	EUR			VOL_STOCK_SS_PR | EUR | Equities | Options | Call | OPT_EPC ENI AUG22 CALL CAP - 4690 | 10 AUG 22 | C | E | 20.9300000000 | XXXX | Internal	-573.0235563092326	-946.8503742084124	OPT_EPC ENI AUG22 CALL CAP - 4690	VOL_STOCK_SS_PR	2020-08-28	GrandTotal				bbecb502-aef5-11ea-8700-3d076c78611f	3.602772167935771
2020-08-28	USD			FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | East Stone Acquisition Corp | XNGS | Reuters Elektron	200000	0	East Stone Acquisition Corp	FONDI_SPAC	2020-08-28	GrandTotal				58ab0f24-533c-11ea-63cb-6be93ddb0785	
2020-08-28	USD			DIRGENERALE | USD | Equities | Equities | Common/Ordinary shares | TEXAS ROADHOUSE | XNAS | Reuters Elektron	0	0	TEXAS ROADHOUSE	DIRGENERALE	2020-08-28	GrandTotal				2525fa64-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	EUR			DIRGENERALE | EUR | Equities | Equities | Common/Ordinary shares | CAI | MTAA | BIT MTA	0	0	CAI	DIRGENERALE	2020-08-28	GrandTotal				efa2adb8-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			DIRGENERALE | USD | Equities | Equities | Common/Ordinary shares | K12 | XNYS | Reuters Elektron	0	0	K12	DIRGENERALE	2020-08-28	GrandTotal				cb0ac375-5e31-11ea-c63d-036902a9a7a0	
2020-08-28	EUR			DIRGENERALE | EUR | Equities | Equities | Common/Ordinary shares | AVIO | MTAA | BIT MTA	0	0	AVIO	DIRGENERALE	2020-08-28	GrandTotal				ef9ec5e0-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EPSILON | USD | Equities | Equities | Common/Ordinary shares | NOBLE | XNYS | Virtu	8832	0	NOBLE	EPSILON	2020-08-28	GrandTotal				5a7b70fe-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			BT | USD | Equities | Collective investment vehicles | ETF | SPDR ENERGY SEL | ARCX | Virtu	0	0	SPDR ENERGY SEL	BT	2020-08-28	GrandTotal				5acf6c72-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | DOB | MTAA | BIT MTA	0	0	DOB	BT	2020-08-28	GrandTotal				efa073ea-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	CHF			BT | CHF | Equities | Equities | Common/Ordinary shares | KUEHNE & NAGEL | XSWX | Reuters Elektron	0	0	KUEHNE & NAGEL	BT	2020-08-28	GrandTotal				5afd6aaa-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | REPSOL | XMAD | Virtu	0	0	REPSOL	BT	2020-08-28	GrandTotal				efa2e81e-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EPSILON | USD | Equities | Equities | Common/Ordinary shares | ALPHABET INC A USD | XNAS | Reuters Elektron	-40	0	ALPHABET INC A USD	EPSILON	2020-08-28	GrandTotal				5aaeba40-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			TP-DIREZIONALE | USD | Equities | Equities | Common/Ordinary shares | ALPHABET INC A USD | XNAS | Virtu	0	0	ALPHABET INC A USD	TP-DIREZIONALE	2020-08-28	GrandTotal				5aaeba40-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	USD			BT | USD | Equities | Collective investment vehicles | ETF | ISH PHLX SCD ETF | ARCX | Virtu	1000	0	ISH PHLX SCD ETF	BT	2020-08-28	GrandTotal				5aa2d770-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | TITR | MTAA | BIT MTA	0	0	TITR	BT	2020-08-28	GrandTotal				ef9e90de-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	GBP			BT | GBP | Equities | Equities | Common/Ordinary shares | BARCLAYS | XLON | LSE Millennium	0	0	BARCLAYS	BT	2020-08-28	GrandTotal				5a8ffa6a-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EPSILON | USD | Equities | Equities | Common/Ordinary shares | PAYCOM SOFTWARE | XNYS | Virtu	50	0	PAYCOM SOFTWARE	EPSILON	2020-08-28	GrandTotal				5aefea92-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			DIRGENERALE | EUR | Equities | Equities | Common/Ordinary shares | TOTAL | XPAR | Euronext Optiq	0	0	TOTAL	DIRGENERALE	2020-08-28	GrandTotal				ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			DIRGENERALE | USD | Equities | Collective investment vehicles | ETF | INVSC QQQ S1 | XNAS | Virtu	0	0	INVSC QQQ S1	DIRGENERALE	2020-08-28	GrandTotal				252155ea-514c-11e9-b8d0-ec23cf8de3db	0
2020-08-28	EUR			DIRGENERALE | EUR | Equities | Equities | Common/Ordinary shares | COMMERZBANK | XETR | Xetra T7	0	0	COMMERZBANK	DIRGENERALE	2020-08-28	GrandTotal				ef9f537a-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			DIRGENERALE | USD | Equities | Equities | Common/Ordinary shares | WALT DISNEY USD | XNYS | Virtu	27000	0	WALT DISNEY USD	DIRGENERALE	2020-08-28	GrandTotal				5a9d2078-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | WDI | XETR | Xetra T7	0	0	WDI	BT	2020-08-28	GrandTotal				e33e60fc-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | CPR | MTAA | BIT MTA	0	0	CPR	BT	2020-08-28	GrandTotal				ef9c8406-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EPSILON | USD | Equities | Equities | Common/Ordinary shares | LULULEMON ATHLCA | XNAS | Virtu	200	0	LULULEMON ATHLCA	EPSILON	2020-08-28	GrandTotal				5ac4e8ba-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	SEK			EPSILON | SEK | Equities | Equities | Common/Ordinary shares | EQTAB | XSTO | Virtu	-224	0	EQTAB	EPSILON	2020-08-28	GrandTotal				d7be9152-434b-11ea-ba6b-bffbb95b5697	0
2020-08-28	CHF			EPSILON | CHF | Equities | Equities | Common/Ordinary shares | SGS N | XSWX | Reuters Elektron	0	0	SGS N	EPSILON	2020-08-28	GrandTotal				5a99e6f6-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EPSILON | USD | Equities | Equities | Common/Ordinary shares | BLACKROCK INC | XNYS | Virtu	170	0	BLACKROCK INC	EPSILON	2020-08-28	GrandTotal				5aa9d7dc-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			EPSILON | USD | Equities | Equities | Common/Ordinary shares | NEXTERA ENERGY | XNYS | Virtu	4150	0	NEXTERA ENERGY	EPSILON	2020-08-28	GrandTotal				5a810de8-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | AGL | MTAA | BIT MTA	0	0	AGL	BT	2020-08-28	GrandTotal				efa2462a-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			BT | EUR | Equities | Equities | Common/Ordinary shares | BANCO SANTANDER | XMAD | Reuters Elektron	0	0	BANCO SANTANDER	BT	2020-08-28	GrandTotal				efa40a8c-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EPSILON | EUR | Equities | Equities | Common/Ordinary shares | LUFTHANSA | XETR | Xetra T7	0	0	LUFTHANSA	EPSILON	2020-08-28	GrandTotal				ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_STOCK_IDX_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EPC SX5E OCT23 FID | SEDX | BIT SEDEX	0	0	EPC SX5E OCT23 FID	VOL_STOCK_IDX_SEC	2020-08-28	GrandTotal				ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_STOCK_IDX_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E DEC21 BDT | ETLX | EuroTLX Equities	0	0	EP3 SX5E DEC21 BDT	VOL_STOCK_IDX_SEC	2020-08-28	GrandTotal				3440a8fa-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			VOL_STOCK_IDX_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EPC SX6E JUL26 BDT | SEDX | BIT SEDEX	0	0	EPC SX6E JUL26 BDT	VOL_STOCK_IDX_SEC	2020-08-28	GrandTotal				a2bbdea6-b80a-11e9-ac20-a91f6cf55a38	0
2020-08-28	USD			DM2 | USD | Equities | Options | Call | SPX Sep0 3400.0C | 18 SEP 20 | C | E | 3400.0000000000 | OPRA | Reuters Elektron	-5.8345854589039945	-0.017049883183244758	SPX Sep0 3400.0C	DM2	2020-08-28	GrandTotal				731e12e8-90c5-11e9-8de0-b0e7b3c240fb	19.229212911341165
2020-08-28	EUR			DM2 | EUR | Equities | Futures | Financial Futures | FESB 202009 | SEP 20 | XEUR | Eurex NTA	400	0	FESB 202009	DM2	2020-08-28	GrandTotal				4997fdf0-254c-11ea-af50-2dba816f6810	0
2020-08-28	USD			DM2 | USD | Equities | Equities | Common/Ordinary shares | VISA INC | XNYS | Reuters Elektron	4000	0	VISA INC	DM2	2020-08-28	GrandTotal				5a8e4198-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06088 | SEDX | BIT SEDEX	-0.39774551540076813	-0.3841714648611679	I06088	EQ_SSVOL	2020-08-28	GrandTotal				d3c292b4-5211-11ea-8640-38c7f938b954	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENI0I9 | 18 SEP 20 | C | A | 9.0000000000 | XDMI | Borsa Italiana IDEM	-10229.634153577832	-44528.21790659573	ENI0I9	EQ_SSVOL	2020-08-28	GrandTotal				32657bc6-e5a5-11e9-80e0-42d88dbc676c	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | STM0I28 | 18 SEP 20 | C | A | 28.0000000000 | XDMI | Borsa Italiana IDEM	-1389.3703640288086	-959.6532645787335	STM0I28	EQ_SSVOL	2020-08-28	GrandTotal				5a27fa76-efdc-11e9-9ab0-8689671bedd1	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENI2L8.80 | 16 DEC 22 | C | A | 8.8000000000 | XDMI | Borsa Italiana IDEM	-398.34026109424826	-149.1879708553138	ENI2L8.80	EQ_SSVOL	2020-08-28	GrandTotal				993ec3e2-494d-11e9-9970-3027219c6795	2.4256972993577097
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06404 | SEDX | BIT SEDEX	-4734.252669557096	-3537.9851675327313	I06404	EQ_SSVOL	2020-08-28	GrandTotal				b3d9a5e6-90e6-11ea-b430-b3e2b66d25c3	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | BAS 202212 P 52 | 16 DEC 22 | P | A | 52.0000000000 | XEUR | Eurex NTA	52949.24645116632	-2218.9350837407173	BAS 202212 P 52	EQ_SSVOL	2020-08-28	GrandTotal				f64981c2-1f30-11e9-a2d0-b3645e528b7a	-1990.9496669828998
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06389 | SEDX | BIT SEDEX	-555.8551193683055	-1915.9893732055746	I06389	EQ_SSVOL	2020-08-28	GrandTotal				b39ea2b6-90e6-11ea-b430-b3e2b66d25c3	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ATL0L14 | 18 DEC 20 | C | A | 14.0000000000 | XDMI | Borsa Italiana IDEM	5404.843964234121	1054.6859825669212	ATL0L14	EQ_SSVOL	2020-08-28	GrandTotal				97eeecc4-494d-11e9-9970-3027219c6795	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | FCA0I10 | 18 SEP 20 | C | A | 10.0000000000 | XDMI | Borsa Italiana IDEM	380.72644652000423	588.8527082488155	FCA0I10	EQ_SSVOL	2020-08-28	GrandTotal				87c4103e-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06518 | SEDX | BIT SEDEX	-552.265672810063	-221.20387230746022	I06518	EQ_SSVOL	2020-08-28	GrandTotal				b3f0ad5e-90e6-11ea-b430-b3e2b66d25c3	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | SPM0I2.50 | 18 SEP 20 | C | A | 2.5000000000 | XDMI | Borsa Italiana IDEM	0.7866931826150296	19.92230353502722	SPM0I2.50	EQ_SSVOL	2020-08-28	GrandTotal				a12a5332-5865-11ea-be70-d0fabe8c0f5d	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06215 | SEDX | BIT SEDEX	-568.5316213018857	-634.6747305460536	I06215	EQ_SSVOL	2020-08-28	GrandTotal				d3b487be-5211-11ea-8640-38c7f938b954	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | TIT1F0.54 | 18 JUN 21 | C | A | .5400000000 | XDMI | Borsa Italiana IDEM	11345.618711147574	114760.78573751422	TIT1F0.54	EQ_SSVOL	2020-08-28	GrandTotal				a060b39e-b44d-11ea-91c0-94d1ccfa987c	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | LHA 202112 P 20 | 17 DEC 21 | P | A | 20.0000000000 | XEUR | Eurex NTA	-25845.476730654715	463.71071542412693	LHA 202112 P 20	EQ_SSVOL	2020-08-28	GrandTotal				f9fee73a-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05886 | SEDX | BIT SEDEX	0	0	I05886	EQ_SSVOL	2020-08-28	GrandTotal				405a2cec-1659-11ea-b3f0-689a4e2fd020	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | NIKE INC CL USD | XNYS | Reuters Elektron	0	0	NIKE INC CL USD	RELATIVE09	2020-08-28	GrandTotal				5a8a775c-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | TYCO ELECTRONICS | XNYS | Reuters Elektron	0	0	TYCO ELECTRONICS	RELATIVE09	2020-08-28	GrandTotal				5aa944d4-1f2e-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENEL0I8.40 | 18 SEP 20 | C | A | 8.4000000000 | XDMI | Borsa Italiana IDEM	-77480.88388333758	-415729.61802816065	ENEL0I8.40	EQ_SSVOL	2020-08-28	GrandTotal				87ca9ac6-ddc9-11e9-9eb0-e7766f5ef7bc	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | G0X16 | 18 DEC 20 | P | A | 16.0000000000 | XDMI | Borsa Italiana IDEM	-189024.5961894318	13893.58049137979	G0X16	EQ_SSVOL	2020-08-28	GrandTotal				4dbed4f8-1f30-11e9-a2d0-b3645e528b7a	306.70622719988216
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06216 | SEDX | BIT SEDEX	-881.7519946803384	-821.7796183004571	I06216	EQ_SSVOL	2020-08-28	GrandTotal				d399a21e-5211-11ea-8640-38c7f938b954	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | SAP | XETR | Xetra T7	306747	0	SAP	EQ_SSVOL	2020-08-28	GrandTotal				ef9db89e-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | OPT_EPC ENI AUG22 CALL100 - 4690 | 10 AUG 22 | C | E | 16.1000000000 | XXXX | Internal	-10260.871211809144	-12975.638987151717	OPT_EPC ENI AUG22 CALL100 - 4690	EQ_SSVOL	2020-08-28	GrandTotal				7fc739a8-aef5-11ea-8700-3d076c78611f	64.66200973268036
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | SRG0I4.50 | 18 SEP 20 | C | A | 4.5000000000 | XDMI | Borsa Italiana IDEM	8666.22011029455	38837.27214157588	SRG0I4.50	EQ_SSVOL	2020-08-28	GrandTotal				abe2cb52-e2a7-11ea-88e0-76012705c10a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | EVRG | XNYS | Reuters Elektron	0	0	EVRG	RELATIVE09	2020-08-28	GrandTotal				4cc9a4e7-eb5d-11e9-86c3-e4cad0554687	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | L'OREAL | XPAR | Euronext Optiq	-885	0	L'OREAL	EQ_SSVOL	2020-08-28	GrandTotal				ef9beed8-1f2a-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | ENI0L7.60 | 18 DEC 20 | C | A | 7.6000000000 | XDMI | Borsa Italiana IDEM	-32110.92889578676	-15142.546714143555	ENI0L7.60	EQ_SSVOL	2020-08-28	GrandTotal				4c760c38-1f30-11e9-a2d0-b3645e528b7a	30.580124359061713
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | VALEO | XPAR | Euronext Optiq	-43000	0	VALEO	EQ_SSVOL	2020-08-28	GrandTotal				6e4bc2b2-1f2b-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Call | TEN0J6.20 | 16 OCT 20 | C | A | 6.2000000000 | XDMI | Borsa Italiana IDEM	14.870361799155644	57.28007717268852	TEN0J6.20	EQ_SSVOL	2020-08-28	GrandTotal				4717bb40-ca4e-11ea-bfb0-7047c6039bd4	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I05700 | SEDX | BIT SEDEX	0	0	I05700	EQ_SSVOL	2020-08-28	GrandTotal				a37e59d4-d5e9-11e9-ba50-35a1ce420b26	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06421 | SEDX | BIT SEDEX	0	0	I06421	EQ_SSVOL	2020-08-28	GrandTotal				b3cd4954-90e6-11ea-b430-b3e2b66d25c3	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | ENEL0X6.40 | 18 DEC 20 | P | A | 6.4000000000 | XDMI | Borsa Italiana IDEM	-376.61811130829614	407.7193645294649	ENEL0X6.40	EQ_SSVOL	2020-08-28	GrandTotal				4d67aa84-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	USD			RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | STMICROELECTRON | XNYS | Reuters Elektron	0	0	STMICROELECTRON	RELATIVE09	2020-08-28	GrandTotal				5b261784-1f2e-11e9-a2d0-b3645e528b7a	
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Options | Put | BAY 202012 P 76 | 18 DEC 20 | P | A | 76.0000000000 | XEUR | Eurex NTA	0	0	BAY 202012 P 76	EQ_SSVOL	2020-08-28	GrandTotal				f5dccb5e-1f30-11e9-a2d0-b3645e528b7a	0
2020-08-28	EUR			EQ_SSVOL | EUR | Equities | Rights | Warrants Call | I06097 | SEDX | BIT SEDEX	0	0	I06097	EQ_SSVOL	2020-08-28	GrandTotal				d3928bc8-5211-11ea-8640-38c7f938b954	0
