Bof_20200828
DEALID_FE	DESCRIPTION	F_ISLISTED	INSTRUMENT_FE	INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	ISIN	ISSUERID	MFAMILY	MGROUP	MTYPE	PHASE	PORTFOLIOID	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	TYPOLOGY	PRICE_MULTIPLIER	CFI_CODE	USE_VOLATILITY_SURFACE	CUSTOM_UNIQUE_ID	BASE_PRICE_MULTIPLIER	SUMMATION_GROUP	CFI_VARIANT_NAME	INSTRUMENTNUM_FE
-1	ENI2R11	Y	ENI2R11	ENI2R11 | 17 JUN 22 | P | A | 11.0000000000	9884bbd2-494d-11e9-9970-3027219c6795	IT0015463661		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	ENI	Put	
-1	BI CW CALL STM 30 E 010321	Y	I06500	I06500	b3d23f0e-90e6-11ea-b430-b3e2b66d25c3	IT0005410532	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	STM	Call warrant	
-1	SRS0L0.80	Y	SRS0L0.80	SRS0L0.80 | 18 DEC 20 | C | A | .8000000000	77545984-43f9-11ea-bd70-0cd23791615c	IT0016469808		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1000	OCASPS	Y		1	SRS	Call	
-1	BI CW CALL TELECOM ITALIA 0,68 E 070920	Y	I05976	I05976	404e9ef4-1659-11ea-b3f0-689a4e2fd020	IT0005393381	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	TIT	Call warrant	
-1	WORKDAY CL A OR	Y	WORKDAY INC	WORKDAY INC	5b010fb6-1f2e-11e9-a2d0-b3645e528b7a	US98138H1014	0C3798	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	WDAY	Equity share	
-1	SEAGATE TECHNOL	Y	SEAGATE TECH	SEAGATE TECH	5a610f16-1f2e-11e9-a2d0-b3645e528b7a	000000000000	0C3797	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	STX	Equity share	
-1		Y	OPT_EP CED DEC25 SX5E DEC25 CALL50 3Y - 4815	OPT_EP CED DEC25 SX5E DEC25 CALL50 3Y - 4815 | 27 DEC 21 | C | E | 1493.2650000000	bc28d02c-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX5E	Call	
-1		N	IBERDROLA MAR25 CALL 3.891 OTC - EPSILON	IBERDROLA MAR25 CALL 3.891 OTC - EPSILON | 13 MAR 25 | C | E | 3.8910000000	bc4fee42-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	ES0144580Y14	1	IBE	Call	27161282
-1		Y	EP3 G SEPT20 CALL0 BOND	EP3 G SEPT20 CALL0 BOND | 25 SEP 20 | C | E | .0000100000	851b5a76-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	G	Call	
-1	GARMIN ORD	Y	GARMIN LTD	GARMIN LTD	5b1f3928-1f2e-11e9-a2d0-b3645e528b7a	000000000000	0B3918	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	GRMN	Equity share	
-1	MIBO0J20500	Y	MIBO0J20500	MIBO0J20500 | 16 OCT 20 | C | E | 20500.0000000000	3f02df2a-ca4e-11ea-bfb0-7047c6039bd4	IT0017263549		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		2.5	OCEICS	Y		1	FTMIB	Call	
-1	JETBLUE AIRWAYS	Y	JETBLUE AIRWAYS	JETBLUE AIRWAYS	5a753a22-1f2e-11e9-a2d0-b3645e528b7a	US4771431016	0C7614	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	JBLU	Equity share	
-1	ENEL0X5.60	Y	ENEL0X5.60	ENEL0X5.60 | 18 DEC 20 | P | A | 5.6000000000	4ca32a6a-1f30-11e9-a2d0-b3645e528b7a	IT0014338443		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	ENEL	Put	
-1		Y	SX7E MAR23 P100 BOND	SX7E MAR23 P100 BOND | 01 MAR 23 | P | E | 118.0100000000	7547a14a-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX7E	Put	
-1	TIT0I0.40	Y	TIT0I0.40	TIT0I0.40 | 18 SEP 20 | C | A | .4000000000	880a0a62-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016050657		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1000	OCASPS	Y		1	TIT	Call	
-1	MERCADOLIBRE OR	Y	MERCADOLIBRE INC	MERCADOLIBRE INC	5a4720b0-1f2e-11e9-a2d0-b3645e528b7a	US58733R1023	0B6307	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	MELI	Equity share	
-1	TAKE TWO INTERA	Y	TTWO	TTWO	5a8722f0-1f2e-11e9-a2d0-b3645e528b7a	US8740541094	0C0194	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	TTWO	Equity share	
-1		Y	OPT_SX5E MAR22 PATM - 4894	OPT_SX5E MAR22 PATM - 4894 | 23 MAR 22 | P | E | 3351.7100000000	bc52c116-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
-1	WEX INC	Y	WEX INC	WEX INC	2514a9f8-514c-11e9-b8d0-ec23cf8de3db	US96208T1043		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	WEX	Equity share	
-1	E2NT 202112	Y	E2NT 202112	E2NT 202112 | DEC 21	f4b38a1a-1f30-11e9-a2d0-b3645e528b7a	DE000C0JKHF0		Equities	Futures	Financial Futures	0		2020-08-28	Financial Futures	Equities	Futures		1000	FFVCSX	N		1	E1ND	Dividend futures	
-1		N	G I15 - OTC CRFIRENZE	G I15 - OTC CRFIRENZE | 18 SEP 20 | C | E | 15.0000000000	7c750586-a578-11ea-8f90-3e0e1d49d75a			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXPX	Y	IT0000062072	1	G	Call	30730028
-1		N	ENI X13 Dec22 - OTC - STRUTT	ENI X13 Dec22 - OTC - STRUTT | 16 DEC 22 | P | A | 13.0000000000	69a2871e-4db0-11ea-8480-8ec09ba89a42			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPAXPX	Y	IT0003132476	1	ENI	Put	29609967
-1	ENI0U12.50	Y	ENI0U12.50	ENI0U12.50 | 18 SEP 20 | P | A | 12.5000000000	87c013a8-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016052521		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	ENI	Put	
-1	CEMENTIR HOLDING	Y	CEM	CEM	efa39ed0-1f2a-11e9-a2d0-b3645e528b7a	NL0013995087	CEMENTIR HOLDING	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	CEM	Equity share	
-1	MIBO0I21250	Y	MIBO0I21250	MIBO0I21250 | 18 SEP 20 | C | E | 21250.0000000000	55813898-e5cc-11ea-bc90-d15aa210e889	IT0017324085		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		2.5	OCEICS	Y		1	FTMIB	Call	
-1	TRN0I6.40	Y	TRN0I6.40	TRN0I6.40 | 18 SEP 20 | C | A | 6.4000000000	87d86890-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016078690		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1000	OCASPS	Y		1	TRN	Call	
-1	DAI 202012 C 52	Y	DAI 202012 C 52	DAI 202012 C 52 | 18 DEC 20 | C | A | 52.0000000000	f469fb20-1f30-11e9-a2d0-b3645e528b7a	DE000C8BK925		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		100	OCASPS	Y		1	DAI	Call	
-1		Y	EP CED FTMIB JAN25 C50 5Y	EP CED FTMIB JAN25 C50 5Y | 25 JAN 24 | C | E | 9885.7750000000	7d39c194-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	FTMIB	Call	
-1		Y	SD3E FEB23 CATM	SD3E FEB23 CATM | 27 FEB 23 | C | E | 1933.8900000000	89713d5c-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1		N	AXA MAR21 CALL 11.586 OTC - EPSILON	AXA MAR21 CALL 11.586 OTC - EPSILON | 15 MAR 21 | C | E | 11.5860000000	bc5b99d6-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	FR0000120628	1	AXA	Call	27161434
-1	OESX 202412 P 1400	Y	OESX 202412 P 1400	OESX 202412 P 1400 | 20 DEC 24 | P | E | 1400.0000000000	f963e1ea-1f30-11e9-a2d0-b3645e528b7a	DE000P8EWBR2		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		10	OPEICS	Y		1	SX5E	Put	
-1		N	RDSA FEB21 CALL 13.885 OTC - EPSILON	RDSA FEB21 CALL 13.885 OTC - EPSILON | 11 FEB 21 | C | E | 13.8850000000	c11fe5b2-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	GB00B03MLX29	1	ROY	Call	26855198
-1	E2NL 202212	Y	E2NL 202212	E2NL 202212 | DEC 22	f535ea3c-1f30-11e9-a2d0-b3645e528b7a	DE000C1JUQH4		Equities	Futures	Financial Futures	0		2020-08-28	Financial Futures	Equities	Futures		1000	FFVCSX	N		1	E1LD	Dividend futures	
-1	STANLEY BLACK A	Y	STANLY BLK&DCKR	STANLY BLK&DCKR	5ad746e0-1f2e-11e9-a2d0-b3645e528b7a	US8545021011	0D0438	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	SWK	Equity share	
-1	BI EUS50CP3190,09P100%CE231023	Y	EPC SX5E OCT23 FID	EPC SX5E OCT23 FID	ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a	IT0005344921		Equities	Miscellaneous	Combined Instruments	0		2020-08-28	Combined Instruments	Equities	Miscellaneous		1	MCMXXX	N	SARANDRIA	1	SX5E	Composite	
-1	ZOOPLUS	Y	ZO1	ZO1	e33ab90c-1f2b-11e9-a2d0-b3645e528b7a	DE0005111702	zooplus AG	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	ZO1	Equity share	
-1		Y	SX5E APR22 C0 BOND	SX5E APR22 C0 BOND | 07 APR 22 | C | E | .0001000000	82b96bb0-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX5E	Call	
-1		Y	SD3E FEB23 P100 BOND	SD3E FEB23 P100 BOND | 27 FEB 23 | P | E | 1933.8900000000	896f6586-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SD3E	Put	
-1	BAMI2R0.90	Y	BAMI2R0.90	BAMI2R0.90 | 17 JUN 22 | P | A | .9000000000	991ab768-494d-11e9-9970-3027219c6795	IT0015408781		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1000	OPASPS	Y		1	BAMI	Put	
-1	ENI1O9	Y	ENI1O9	ENI1O9 | 19 MAR 21 | P | A | 9.0000000000	efc1bc92-6cd3-11ea-a480-53318575c5c6	IT0016814474		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		500	OPASPS	Y		1	ENI	Put	
-1	BI CW CALL FCA 16,5 E 071220	Y	I05936	I05936	40669b58-1659-11ea-b3f0-689a4e2fd020	IT0005392987	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	FCA	Call warrant	
-1		N	0_EUR_SELDIV X1560 23 - OTC STRUC DESK	0_EUR_SELDIV X1560 23 - OTC STRUC DESK | 15 DEC 23 | P | E | 1560.0000000000	ba59d030-7710-11e9-9400-98972329be46			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y	SD3E	1	SD3E	Put	26827215
-1	ENI0I10	Y	ENI0I10	ENI0I10 | 18 SEP 20 | C | A | 10.0000000000	884204ee-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016052612		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		500	OCASPS	Y		1	ENI	Call	
-1	HENRY SCHEIN OR	Y	HENRY SCHEIN	HENRY SCHEIN	5abd330e-1f2e-11e9-a2d0-b3645e528b7a	US8064071025	0B9591	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	HSIC	Equity share	
-1	BAY 202012 C 90.54	Y	BAY 202012 C 90.54	BAY 202012 C 90.54 | 18 DEC 20 | C | A | 90.5400000000	f4659d28-1f30-11e9-a2d0-b3645e528b7a	DE000C8BKA72		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		101.61619999999999	OCASPS	Y		1	BAY	Call	
-1	BI CW CALL BANCO BPM 2,55 E 070920	Y	I06200	I06200	d39ccda4-5211-11ea-8640-38c7f938b954	IT0005400434	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	BAMI	Call warrant	
-1	BI CW CALL AZIMUT 19,5 E 071220	Y	I06392	I06392	b39e0306-90e6-11ea-b430-b3e2b66d25c3	IT0005409450	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	AZM	Call warrant	
-1		Y	SX5E NOV23 CCAP CREDEM	SX5E NOV23 CCAP CREDEM | 13 NOV 23 | C | E | 4062.9360000000	bf0bee42-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX5E	Call	
-1		N	DCX FEB25 CALL 26.625 OTC - EPSILON	DCX FEB25 CALL 26.625 OTC - EPSILON | 11 FEB 25 | C | E | 26.6250000000	c1219da8-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	DE0007100000	1	DAI	Call	26855231
-1		Y	Nautilus	Nautilus	38e9fed2-856d-11ea-b7e8-9b0947f592a0	US63910B1026		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	NLS	Equity share	
-1		Y	OPT_EPC SX5E MAR24 CCAP - 4896	OPT_EPC SX5E MAR24 CCAP - 4896 | 25 MAR 24 | C | E | 5016.7296000000	bc50def0-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX5E	Call	
-1		Y	STXE OCT21 P92	STXE OCT21 P92 | 26 OCT 21 | P | E | 3144.7720000000	8493531a-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
-1	MORGAN STANLEY	Y	MORGAN STANLEY EUR	MORGAN STANLEY EUR	e35a878c-1f2b-11e9-a2d0-b3645e528b7a	US6174464486	Morgan Stanley	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	MS	Equity share	
-1	STRAUMANN HOLDI	Y	STRAUMANN HLD N	STRAUMANN HLD N	5ae52076-1f2e-11e9-a2d0-b3645e528b7a	CH0012280076	0A7672	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	STMN	Equity share	
-1		Y	OPT_SX6E JUN22 CATM - 3811	OPT_SX6E JUN22 CATM - 3811 | 28 JUN 22 | C | E | 250.2600000000	bb84c5a4-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX6E	Call	
-1		Y	OPT_SPX MAY24 CCAP - 5052	OPT_SPX MAY24 CCAP - 5052 | 29 MAY 24 | C | E | 4073.0490000000	bc72c272-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SPX	Call	
-1	MIBO0U15000	Y	MIBO0U15000	MIBO0U15000 | 18 SEP 20 | P | E | 15000.0000000000	9954282a-5d1c-11ea-9b10-1e6079c4b3f4	IT0016594829		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		2.5	OPEICS	Y		1	FTMIB	Put	
-1		Y	0_EUR_BANK C 65.822 25 - 5609	0_EUR_BANK C 65.822 25 - 5609 | 25 MAR 25 | C | E | 65.8220420000	23e15a06-73f4-11ea-8b40-9f5ca9b415b9			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	BDT_SX7E_MAR27_CCAP_5Y	1	SX7E	Call	
-1	BI CW CALL FTSE MIB 28500 E 180621	Y	I05857	I05857	4076b768-1659-11ea-b3f0-689a4e2fd020	IT0005392193	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	FTMIB	Call warrant	
-1	CERVED GROUP	Y	CERV	CERV	efa39354-1f2a-11e9-a2d0-b3645e528b7a	IT0005010423	CERVED GROUP	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	CERV	Equity share	
-1	BI CW CALL ENEL 10 E 070621	Y	I06138	I06138	d3c6d9be-5211-11ea-8640-38c7f938b954	IT0005400723	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	ENEL	Call warrant	
-1		Y	OPT_EPC ENI AUG22 CNP 4Y FLOOR - 4690	OPT_EPC ENI AUG22 CNP 4Y FLOOR - 4690 | 10 AUG 22 | C | E | .1000000000	9e802854-aef6-11ea-8700-3d076c78611f			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	ENI	Call	
-1		Y	OPT_SX6E OCT20 CATM - 3914	OPT_SX6E OCT20 CATM - 3914 | 23 OCT 20 | C | E | 251.2000000000	bba8cbe8-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX6E	Call	
-1	STM0I30	Y	STM0I30	STM0I30 | 18 SEP 20 | C | A | 30.0000000000	e1f5fc3e-fa1b-11e9-9890-5e429b4e14ad	IT0016182674		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		500	OCASPS	Y		1	STM	Call	
-1	JD.COM ADR REP	Y	JD.COM INC ADR	JD.COM INC ADR	5a8158f2-1f2e-11e9-a2d0-b3645e528b7a	US47215P1066	0D0340	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	JD	Equity share	
-1	OESX 202012 P 2000	Y	OESX 202012 P 2000	OESX 202012 P 2000 | 18 DEC 20 | P | E | 2000.0000000000	f381f1cc-1f30-11e9-a2d0-b3645e528b7a	DE000P2FCY11		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		10	OPEICS	Y		1	SX5E	Put	
-1	BI CW CALL SAIPEM 4,7 E 010321	Y	I06233	I06233	d3baa662-5211-11ea-8640-38c7f938b954	IT0005401291	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	SPM	Call warrant	
-1	APPLE INC	Y	APPLE USD	APPLE USD	5ae55a96-1f2e-11e9-a2d0-b3645e528b7a	US0378331005	0B9361	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	AAPL	Equity share	
-1	DIAMOND BAK ENGY	Y	DIAMOND BAK ENGY	DIAMOND BAK ENGY	251cd754-514c-11e9-b8d0-ec23cf8de3db	US25278X1090		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	FANG	Equity share	
-1	THYSSENKRUPP	Y	THYSSENKRUPP	THYSSENKRUPP	efa1f576-1f2a-11e9-a2d0-b3645e528b7a	DE0007500001	THYSSENKRUPP	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	TKA	Equity share	
-1		Y	SX6E JUN22 CCAP	SX6E JUN22 CCAP | 28 JUN 22 | C | E | 342.8562000000	7d1bd652-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SX6E	Call	
-1	CITIGROUP	Y	CITIGROUP EUR	CITIGROUP EUR	344327b0-1f2e-11e9-a2d0-b3645e528b7a	US1729674242	Citigroup Inc.	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	C	Equity share	
-1	BI CW CALL FCA 16 E 070621	Y	I06256	I06256	d384b41c-5211-11ea-8640-38c7f938b954	IT0005400996	BANCA IMI	Equities	Rights	Warrants Call	0		2020-08-28	Warrants Call	Equities	Rights		1	RWXCCE	Y		1	FCA	Call warrant	
-1	G0X14	Y	G0X14	G0X14 | 18 DEC 20 | P | A | 14.0000000000	4e1f5ab2-1f30-11e9-a2d0-b3645e528b7a	IT0014337528		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPS	Y		1	G	Put	
-1	OESX 202312 C 3300	Y	OESX 202312 C 3300	OESX 202312 C 3300 | 15 DEC 23 | C | E | 3300.0000000000	f44a000e-1f30-11e9-a2d0-b3645e528b7a	DE000C94BQA8		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		10	OCEICS	Y		1	SX5E	Call	
-1		Y	0_EUR_SELDIV C 932.167 26 - 5680	0_EUR_SELDIV C 932.167 26 - 5680 | 22 MAY 26 | C | E | 932.1666060000	33af2abc-a10d-11ea-bed0-4cac5a82408b			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	BDT_SD3E_MAY27_CPERF_6Y	1	SD3E	Call	
-1	CREDIT AGRICOLE	Y	CREDIT AGRICOLE	CREDIT AGRICOLE	ef9e60a0-1f2a-11e9-a2d0-b3645e528b7a	FR0000045072	CREDIT AGRICOLE	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESVUFN	N		1	ACA	Equity share	
-1		Y	OPT_SD3E JAN22 CCAP - 3651	OPT_SD3E JAN22 CCAP - 3651 | 26 JAN 22 | C | E | 2647.3965000000	bb65334c-9e9d-11ea-a0a0-6b77645bee53			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1		Y	CERT SD3E NOV25 BDT CALL0 BOND	CERT SD3E NOV25 BDT CALL0 BOND | 26 NOV 25 | C | E | .0000100000	8112bd52-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y		1	SD3E	Call	
-1		Y	SX5E NOV23 P100 BOND	SX5E NOV23 P100 BOND | 13 NOV 23 | P | E | 3205.3600000000	7c0b40eb-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
-1		N	ENI FEB23 CALL 7.675 OTC - EPSILON	ENI FEB23 CALL 7.675 OTC - EPSILON | 13 FEB 23 | C | E | 7.6750000000	c11e71be-7710-11e9-9400-98972329be46			Equities	Options	Call	0		2020-08-28	Call	Equities	Options		1	OCEXCX	Y	IT0003132476	1	ENI	Call	26855168
-1		N	DJES50 X3425 22 IFIS	DJES50 X3425 22 IFIS | 16 DEC 22 | P | E | 3425.0000000000	b7a2aa9e-4d7d-11ea-8480-8ec09ba89a42			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y	EU0009658145	1	SX5E	Put	29608748
-1		N	0_EUR_SELDIV X2000 23 - OTC JPM3	0_EUR_SELDIV X2000 23 - OTC JPM3 | 15 DEC 23 | P | E | 2000.0000000000	c17a65fa-7710-11e9-9400-98972329be46			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXPX	Y	SD3E	1	SD3E	Put	25809024
-1		Y	CCU	CCU	0809705a-3dc1-11ea-2dcb-1a2c368101bf	US2044291043		Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	CCU	Equity share	
-1	G0X9.50	Y	G0X9.50	G0X9.50 | 18 DEC 20 | P | A | 9.5000000000	c6cdec0c-629c-11ea-b360-e4afb098eae1	IT0016641083		Equities	Options	Put	0		2020-08-28	Put	Equities	Options		100	OPASPS	Y		1	G	Put	
-1	AZIMUT	Y	AZM	AZM	ef9e7360-1f2a-11e9-a2d0-b3645e528b7a	IT0003261697	AZIMUT HOLDING	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		1	ESXXXX	N		1	AZM	Equity share	
-1	IMI-EP90 ESXX50 31DC21	Y	EP3 SX5E DEC21 BDT	EP3 SX5E DEC21 BDT	3440a8fa-1f2e-11e9-a2d0-b3645e528b7a	XS1322537736		Equities	Miscellaneous	Combined Instruments	0		2020-08-28	Combined Instruments	Equities	Miscellaneous		1	MCMXXX	N	SARANDRIA	1	SX5E	Composite	
-1	CRH	Y	CRH	CRH	5a46c73c-1f2e-11e9-a2d0-b3645e528b7a	IE0001827041	CRIQ	Equities	Equities	Common/Ordinary shares	0		2020-08-28	Common/Ordinary shares	Equities	Equities		0.01	ESXXXX	N		1	CRH	Equity share	
-1	ENI0I10.50	Y	ENI0I10.50	ENI0I10.50 | 18 SEP 20 | C | A | 10.5000000000	8887ff62-ddc9-11e9-9eb0-e7766f5ef7bc	IT0016052596		Equities	Options	Call	0		2020-08-28	Call	Equities	Options		500	OCASPS	Y		1	ENI	Call	
-1	STXE 600 INS PR	Y	STXE 600 INS PR	STXE 600 INS PR	7d181964-5151-11e9-b8d0-ec23cf8de3db	EU0009658822		Equities	Referential Instruments	Indices	0		2020-08-28	Indices	Equities	Referential Instruments		1	TIXXXX	N		1	SXIP	Index	
-1	IMI-EP ESXX SELECT DIV 30 28MZ25	Y	EP3 SD3E MAR25 BDT	EP3 SD3E MAR25 BDT	341ea1c4-1f2e-11e9-a2d0-b3645e528b7a	XS1777975290		Equities	Miscellaneous	Combined Instruments	0		2020-08-28	Combined Instruments	Equities	Miscellaneous		1	MCMXXX	N	SARANDRIA	1	SD3E	Composite	
-1		Y	SX5E FEB22 P100 BOND PKB	SX5E FEB22 P100 BOND PKB | 14 FEB 22 | P | E | 3488.0800000000	7f325a92-62b4-11e9-b160-4ad6f9df0bf5			Equities	Options	Put	0		2020-08-28	Put	Equities	Options		1	OPEXCX	Y		1	SX5E	Put	
