Bof_20200828
AMERICAN_EUROPEAN	CURRENCY	DEALID_FE	DELIVERY_DATE	DESCRIPTION	EXERCISE_STYLE	EXPIRY	EXPIRY_LABEL	F_CALL_PUT	F_CASH_DELIVERY	F_QUANTO	FORWARD_START_DATE	FORWARD_START_STYLE	INSTRUMENTID_FE	LAST_TRADING_DATE	LOTSIZE	PORTFOLIOID	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	STARTDATE	STRIKE	TRADE_DATE	UNDERLYINGID	FORWARD_START_END_DATE	IS_FORWARD_START	QUANTO_CURR	NOMINAL	DIVIDENDID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_UNDERLYING_ID	TBRICKS_DIVIDEND_ID	INITIAL_PRICE	ISSUE_ID
E	EUR	-1		BI ENI0,1SLC17E070920	E	2020-09-07	SEP 20	C	C			0	I05712		0.1		2020-08-28	Warrants Call	Equities	Rights		17		ENI		N			ENI	a378764a-d5e9-11e9-ba50-35a1ce420b26	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL ENI 11 E 010321	E	2021-03-01	MAR 21	C	C			0	I06441		0.1		2020-08-28	Warrants Call	Equities	Rights		11		ENI		N			ENI	b3b1f906-90e6-11ea-b430-b3e2b66d25c3	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-08-10	AUG 22	C	C			0	OPT_EPC ENI AUG22 CNP 4Y CAP - 4690 | 10 AUG 22 | C | E | .2610000000		1		2020-08-28	Call	Equities	Options		0.261		ENI		N			ENI	b811d24a-aef6-11ea-8700-3d076c78611f	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OESX 202012 C 2900	E	2020-12-18	DEC 20	C	C			0	OESX 202012 C 2900 | 18 DEC 20 | C | E | 2900.0000000000		10		2020-08-28	Call	Equities	Options		2900		FESX 202009 | SEP 20		N			ESTX 50 PR	f380a7cc-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2026-02-18	FEB 26	C	C			0	EP CED SX5E FEB26 C100 BOND | 18 FEB 26 | C | E | 3270.5500000000		1		2020-08-28	Call	Equities	Options		3270.55		FESX 202009 | SEP 20		N			ESTX 50 PR	817e5cf6-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		AGL0I5.60	A	2020-09-18	SEP 20	C	P			0	AGL0I5.60 | 18 SEP 20 | C | A | 5.6000000000		500		2020-08-28	Call	Equities	Options		5.6000000000000005		AGL		N			AGL	7586ec12-5c53-11ea-a7c0-339eae0b4931	efa2462a-1f2a-11e9-a2d0-b3645e528b7a	efa2462a-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		ENI0X8.20	A	2020-12-18	DEC 20	P	P			0	ENI0X8.20 | 18 DEC 20 | P | A | 8.2000000000		500		2020-08-28	Put	Equities	Options		8.200000000000001		ENI		N			ENI	739ee44a-5c53-11ea-a7c0-339eae0b4931	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2021-02-11	FEB 21	C	C			0	BMW FEB21 CALL36.58 OTC - EPSILON | 11 FEB 21 | C | E | 36.5800000000		1		2020-08-28	Call	Equities	Options		36.58		BMW		N			BMW	c1229bea-7710-11e9-9400-98972329be46	efa09e6a-1f2a-11e9-a2d0-b3645e528b7a	efa09e6a-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		VO3 202112 P 100	A	2021-12-17	DEC 21	P	P			0	VO3 202112 P 100 | 17 DEC 21 | P | A | 100.0000000000		100		2020-08-28	Put	Equities	Options		100		VOLKSWAGEN PREF		N			VOLKSWAGEN PREF	f9ee8282-1f30-11e9-a2d0-b3645e528b7a	efa15aa8-1f2a-11e9-a2d0-b3645e528b7a	efa15aa8-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		VO3 202012 P 120	A	2020-12-18	DEC 20	P	P			0	VO3 202012 P 120 | 18 DEC 20 | P | A | 120.0000000000		100		2020-08-28	Put	Equities	Options		120		VOLKSWAGEN PREF		N			VOLKSWAGEN PREF	f94e81e2-1f30-11e9-a2d0-b3645e528b7a	efa15aa8-1f2a-11e9-a2d0-b3645e528b7a	efa15aa8-1f2a-11e9-a2d0-b3645e528b7a	0	
A	USD	-1		QQQ Mar1 190.0 P	A	2021-03-19	MAR 21	P	P			0	QQQ Mar1 190.0 P | 19 MAR 21 | P | A | 190.0000000000		100		2020-08-28	Put	Equities	Options		190		INVSC QQQ S1		N			INVSC QQQ S1	cc13851c-2090-11ea-8b90-eb1dc31f68ee	252155ea-514c-11e9-b8d0-ec23cf8de3db	252155ea-514c-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2024-12-20	DEC 24	P	C			0	OTC SD3E p2200 DEC24 - JPM | 20 DEC 24 | P | E | 2200.0000000000		1		2020-08-28	Put	Equities	Options		2200		ESTX SD 30 PR		N			ESTX SD 30 PR	c044838c-7710-11e9-9400-98972329be46	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		BAY 202009 P 60	A	2020-09-18	SEP 20	P	P			0	BAY 202009 P 60 | 18 SEP 20 | P | A | 60.0000000000		100		2020-08-28	Put	Equities	Options		60		BAY		N			BAY	b4952c90-ddc1-11e9-9eb0-e7766f5ef7bc	efa18f50-1f2a-11e9-a2d0-b3645e528b7a	efa18f50-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		REP 202012 C 17	A	2020-12-18	DEC 20	C	P			0	REP 202012 C 17 | 18 DEC 20 | C | A | 17.0000000000		100		2020-08-28	Call	Equities	Options		17		REPSOL		N			REPSOL	fa8686ea-1f30-11e9-a2d0-b3645e528b7a	efa2e81e-1f2a-11e9-a2d0-b3645e528b7a	efa2e81e-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		ROY 202012 P 9	A	2020-12-18	DEC 20	P	P			0	ROY 202012 P 9 | 18 DEC 20 | P | A | 9.0000000000		100		2020-08-28	Put	Equities	Options		9		ROYAL DUTCH SHELLA		N			ROYAL DUTCH SHELLA	c1cb6f2a-6429-11ea-8920-6da714109c7c	6e47d652-1f2b-11e9-a2d0-b3645e528b7a	6e47d652-1f2b-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-02-11	FEB 22	C	C			0	AXA FEB22 CALL 10.91 OTC - EPSILON | 11 FEB 22 | C | E | 10.9100000000		1		2020-08-28	Call	Equities	Options		10.91		AXA		N			AXA	c106d126-7710-11e9-9400-98972329be46	efa1213c-1f2a-11e9-a2d0-b3645e528b7a	efa1213c-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		TOTB 202012 P 48	A	2020-12-18	DEC 20	P	P			0	TOTB 202012 P 48 | 18 DEC 20 | P | A | 48.0000000000		100		2020-08-28	Put	Equities	Options		48		TOTAL		N			TOTAL	f94cdb08-1f30-11e9-a2d0-b3645e528b7a	ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2026-11-18	NOV 26	C	C			0	OPT_SD3E NOV26 CATM - 5332 | 18 NOV 26 | C | E | 2072.2600000000		1		2020-08-28	Call	Equities	Options		2072.26		ESTX SD 30 PR		N			ESTX SD 30 PR	bc899e20-9e9d-11ea-a0a0-6b77645bee53	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		PRY0I23	A	2020-09-18	SEP 20	C	P			0	PRY0I23 | 18 SEP 20 | C | A | 23.0000000000		100		2020-08-28	Call	Equities	Options		23		PRY		N			PRY	88c9488c-ddc9-11e9-9eb0-e7766f5ef7bc	ef9c97c0-1f2a-11e9-a2d0-b3645e528b7a	ef9c97c0-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2021-02-16	FEB 21	C	C			0	OPT_EP CED SX5E FEB26 C50 2Y - 4866 | 16 FEB 21 | C | E | 1635.2750000000		1		2020-08-28	Call	Equities	Options		1635.275		FESX 202009 | SEP 20		N			ESTX 50 PR	bc499c80-9e9d-11ea-a0a0-6b77645bee53	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1			A	2022-12-16	DEC 22	C	P			0	ENI L13 Dec22 - OTC - STRUTT | 16 DEC 22 | C | A | 13.0000000000		1		2020-08-28	Call	Equities	Options		13		ENI		N			ENI	34218c70-4db0-11ea-8480-8ec09ba89a42	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		ENEL0U7.50	A	2020-09-18	SEP 20	P	P			0	ENEL0U7.50 | 18 SEP 20 | P | A | 7.5000000000		500		2020-08-28	Put	Equities	Options		7.5		ENEL		N			ENEL	aa5ab3f8-e2a7-11ea-88e0-76012705c10a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2025-02-18	FEB 25	C	C			0	EP CED SX5E FEB26 C50 6Y | 18 FEB 25 | C | E | 1637.0000000000		1		2020-08-28	Call	Equities	Options		1637		FESX 202009 | SEP 20		N			ESTX 50 PR	81860906-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2021-03-15	MAR 21	C	C			0	BYG MAR21 CALL 17.505 OTC - EPSILON | 15 MAR 21 | C | E | 17.5050000000		1		2020-08-28	Call	Equities	Options		17.505000000000003		BOUYGUES		N			BOUYGUES	bc64bd04-7710-11e9-9400-98972329be46	6e499a3c-1f2b-11e9-a2d0-b3645e528b7a	6e499a3c-1f2b-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		DAI 202106 C 52	A	2021-06-18	JUN 21	C	P			0	DAI 202106 C 52 | 18 JUN 21 | C | A | 52.0000000000		100		2020-08-28	Call	Equities	Options		52		DAIMLER		N			DAIMLER	f60cc4a8-1f30-11e9-a2d0-b3645e528b7a	efa14748-1f2a-11e9-a2d0-b3645e528b7a	efa14748-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		TIT0V0.40	A	2020-10-16	OCT 20	P	P			0	TIT0V0.40 | 16 OCT 20 | P | A | .4000000000		1000		2020-08-28	Put	Equities	Options		0.4		TIT		N			TIT	438df2c8-ca4e-11ea-bfb0-7047c6039bd4	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL MEDIOBANCA 7 E 010321	E	2021-03-01	MAR 21	C	C			0	I06478		0.1		2020-08-28	Warrants Call	Equities	Rights		7		MB		N			MB	b3e75f56-90e6-11ea-b430-b3e2b66d25c3	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OESX 202112 C 2500	E	2021-12-17	DEC 21	C	C			0	OESX 202112 C 2500 | 17 DEC 21 | C | E | 2500.0000000000		10		2020-08-28	Call	Equities	Options		2500		FESX 202009 | SEP 20		N			ESTX 50 PR	f3833924-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		BI G0,1SLC20E071220	E	2020-12-07	DEC 20	C	C			0	I05696		0.1		2020-08-28	Warrants Call	Equities	Rights		20		G		N			G	a3732884-d5e9-11e9-ba50-35a1ce420b26	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2023-11-13	NOV 23	C	C			0	OPT_SX5E NOV23 CATM CREDEM - 5003 | 13 NOV 23 | C | E | 3385.7800000000		1		2020-08-28	Call	Equities	Options		3385.78		FESX 202009 | SEP 20		N			ESTX 50 PR	c6ba8338-b094-11ea-bdb0-f7127f36688c	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2021-11-09	NOV 21	P	C			0	OPT_SD3E NOV21 P80 - 4761 | 09 NOV 21 | P | E | 1536.9120000000		1		2020-08-28	Put	Equities	Options		1536.912		ESTX SD 30 PR		N			ESTX SD 30 PR	bc20cbac-9e9d-11ea-a0a0-6b77645bee53	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
X	EUR	-1		IMI - EP GENERALI 21NV23	X	2023-11-17	NOV 23	X	C			0	EP3 G NOV23 SEMP		1		2020-08-28	Combined Instruments	Equities	Miscellaneous		0		G		N			G	34394286-1f2e-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	1000	
X	EUR	-1		IMI-EP 50 ESXX SEL DIV 30 14ST22	X	2022-09-12	SEP 22	X	C			0	OUTPERF SD3E SEP22 BDT		1		2020-08-28	Combined Instruments	Equities	Miscellaneous		0		ESTX SD 30 PR		N			ESTX SD 30 PR	340f43f0-1f2e-11e9-a2d0-b3645e528b7a	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	1000	
E	EUR	-1			E	2023-10-23	OCT 23	P	C			0	SD3E OCT23 PUT100 BOND | 23 OCT 23 | P | E | 1892.7600000000		1		2020-08-28	Put	Equities	Options		1892.7599999999998		ESTX SD 30 PR		N			ESTX SD 30 PR	712db568-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		STM0L30	A	2020-12-18	DEC 20	C	P			0	STM0L30 | 18 DEC 20 | C | A | 30.0000000000		500		2020-08-28	Call	Equities	Options		30		STM		N			STM DIVIDENDS	4c4139e0-1f30-11e9-a2d0-b3645e528b7a	ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a	ebcbdc28-e9af-11e9-993e-529049f1f1bb	0	
X	EUR	-1		IMI-EP 90 ESXX UTILITIES 14ST22	X	2022-09-12	SEP 22	X	C			0	EP3 SX6E SEP22 BDT		1		2020-08-28	Combined Instruments	Equities	Miscellaneous		0		ESTX UTIL PR		N			ESTX UTIL PR	343f41e0-1f2e-11e9-a2d0-b3645e528b7a	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	1000	
E	EUR	-1			E	2024-03-25	MAR 24	C	C			0	EPC SX5E MAR24 CCAP | 25 MAR 24 | C | E | 5016.7296000000		1		2020-08-28	Call	Equities	Options		5016.7296		FESX 202009 | SEP 20		N			ESTX 50 PR	82333a36-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2020-09-18	SEP 20	C	P			0	G I15 - OTC CR FIRENZE | 18 SEP 20 | C | E | 15.0000000000		1		2020-08-28	Call	Equities	Options		15		G		N			G	5b457422-a712-11ea-abb0-840f70860522	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-12-16	DEC 22	C	C			0	OTC SD3E C1800 DEC22 - EQ STRUCT | 16 DEC 22 | C | E | 1800.0000000000		1		2020-08-28	Call	Equities	Options		1800		ESTX SD 30 PR		N			ESTX SD 30 PR	bbe38806-7710-11e9-9400-98972329be46	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2024-06-27	JUN 24	C	C			0	SD3E JUN24 CCAP | 27 JUN 24 | C | E | 2714.4640000000		1		2020-08-28	Call	Equities	Options		2714.4640000000004		ESTX SD 30 PR		N			ESTX SD 30 PR	85f53570-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENEL0X6.20	A	2020-12-18	DEC 20	P	P			0	ENEL0X6.20 | 18 DEC 20 | P | A | 6.2000000000		500		2020-08-28	Put	Equities	Options		6.2		ENEL		N			ENEL	ff2475ac-2553-11ea-af50-2dba816f6810	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		BI CW CALL LEONARDO 7,5 E 071220	E	2020-12-07	DEC 20	C	C			0	I06465		0.1		2020-08-28	Warrants Call	Equities	Rights		7.5		LDO		N			LDO	b3c67e12-90e6-11ea-b430-b3e2b66d25c3	efa08e84-1f2a-11e9-a2d0-b3645e528b7a	efa08e84-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		ENI4L8.80	A	2024-12-20	DEC 24	C	P			0	ENI4L8.80 | 20 DEC 24 | C | A | 8.8000000000		500		2020-08-28	Call	Equities	Options		8.8		ENI		N			ENI	fdd478dc-2553-11ea-af50-2dba816f6810	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		SAP 202012 C 160	A	2020-12-18	DEC 20	C	P			0	SAP 202012 C 160 | 18 DEC 20 | C | A | 160.0000000000		100		2020-08-28	Call	Equities	Options		160		SAP		N			SAP	fa15ecb4-1f30-11e9-a2d0-b3645e528b7a	ef9db89e-1f2a-11e9-a2d0-b3645e528b7a	ef9db89e-1f2a-11e9-a2d0-b3645e528b7a	0	
A	USD	-1		IBM Jan1 135.0 P	A	2021-01-15	JAN 21	P	P			0	IBM Jan1 135.0 P | 15 JAN 21 | P | A | 135.0000000000		100		2020-08-28	Put	Equities	Options		135		IBM USD		N			IBM USD	7dd22368-5151-11e9-b8d0-ec23cf8de3db	5a489350-1f2e-11e9-a2d0-b3645e528b7a	5a489350-1f2e-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-03-14	MAR 22	C	C			0	SX5E MAR22 CALL50 OTC - EPSILON MAR26 | 14 MAR 22 | C | E | 1717.0000000000		1		2020-08-28	Call	Equities	Options		1717		FESX 202009 | SEP 20		N			ESTX 50 PR	bf062160-7710-11e9-9400-98972329be46	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-02-21	FEB 22	C	C			0	SX5E DEC21 C100 BOND | 21 FEB 22 | C | E | 2929.1600000000		1		2020-08-28	Call	Equities	Options		2929.16		FESX 202009 | SEP 20		N			ESTX 50 PR	7b766fb0-62b4-11e9-b160-4ad6f9df0bf5	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2020-09-03	SEP 20	C	C			0	SXKE SEP20 C100 BOND | 03 SEP 20 | C | E | 377.6100000000		1		2020-08-28	Call	Equities	Options		377.61		ESTX TELC PR		N			ESTX TELC PR	822488e2-62b4-11e9-b160-4ad6f9df0bf5	7d182300-5151-11e9-b8d0-ec23cf8de3db	7d182300-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		FCA0U11.50	A	2020-09-18	SEP 20	P	P			0	FCA0U11.50 | 18 SEP 20 | P | A | 11.5000000000		500		2020-08-28	Put	Equities	Options		11.5		FCA		N			FCA	88b1d792-ddc9-11e9-9eb0-e7766f5ef7bc	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2022-03-29	MAR 22	C	C			0	SD3E MAR22 CALL0 BOND | 29 MAR 22 | C | E | .0001000000		1		2020-08-28	Call	Equities	Options		0.0001		ESTX SD 30 PR		N			ESTX SD 30 PR	874f8bc9-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		FCA0X12.50	A	2020-12-18	DEC 20	P	P			0	FCA0X12.50 | 18 DEC 20 | P | A | 12.5000000000		500		2020-08-28	Put	Equities	Options		12.5		FCA		N			FCA	ff9bdd90-2553-11ea-af50-2dba816f6810	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	ef9d4c92-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		STM0U22	A	2020-09-18	SEP 20	P	P			0	STM0U22 | 18 SEP 20 | P | A | 22.0000000000		500		2020-08-28	Put	Equities	Options		22		STM		N			STM DIVIDENDS	889ddbde-ddc9-11e9-9eb0-e7766f5ef7bc	ef9fb0b8-1f2a-11e9-a2d0-b3645e528b7a	ebcbdc28-e9af-11e9-993e-529049f1f1bb	0	
E	EUR	-1		BI CW PUT FTSE MIB 21500 E 181220	E	2020-12-18	DEC 20	P	C			0	I06082		0.0001		2020-08-28	Warrants Put	Equities	Rights		21500		FIB0I | SEP 20		N			FTSE MIB	d3d5eec2-5211-11ea-8640-38c7f938b954	87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc	7d286b02-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202206 P 3350	E	2022-06-17	JUN 22	P	C			0	OESX 202206 P 3350 | 17 JUN 22 | P | E | 3350.0000000000		10		2020-08-28	Put	Equities	Options		3350		FESX 202009 | SEP 20		N			ESTX 50 PR	b6c52372-963f-11e9-a180-91725b79faed	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
A	EUR	-1		ENEL1F6.40	A	2021-06-18	JUN 21	C	P			0	ENEL1F6.40 | 18 JUN 21 | C | A | 6.4000000000		500		2020-08-28	Call	Equities	Options		6.4		ENEL		N			ENEL	4e260164-1f30-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a	0	
X	EUR	-1		IMI - EP90 ESXX UTILITIES 30GN22	X	2022-06-28	JUN 22	X	C			0	EP3 SX6E JUN22 BDT		1		2020-08-28	Combined Instruments	Equities	Miscellaneous		0		ESTX UTIL PR		N			ESTX UTIL PR	3410720c-1f2e-11e9-a2d0-b3645e528b7a	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	7d17b12c-5151-11e9-b8d0-ec23cf8de3db	1000	
X	EUR	-1		IMI - EP ESXX SEL DIV30 31OT24	X	2024-10-29	OCT 24	X	C			0	EP3 SD3E OCT24 BDT		1		2020-08-28	Combined Instruments	Equities	Miscellaneous		0		ESTX SD 30 PR		N			ESTX SD 30 PR	342e7072-1f2e-11e9-a2d0-b3645e528b7a	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	1000	
A	EUR	-1		PIRC0U3.70	A	2020-09-18	SEP 20	P	P			0	PIRC0U3.70 | 18 SEP 20 | P | A | 3.7000000000		500		2020-08-28	Put	Equities	Options		3.7		PIRC		N			PIRC	328161e2-e5a5-11e9-80e0-42d88dbc676c	ef9c4950-1f2a-11e9-a2d0-b3645e528b7a	ef9c4950-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1			E	2021-11-09	NOV 21	P	C			0	SD3E NOV21 P80 | 09 NOV 21 | P | E | 1536.9120000000		1		2020-08-28	Put	Equities	Options		1536.912		ESTX SD 30 PR		N			ESTX SD 30 PR	7d94bd9c-62b4-11e9-b160-4ad6f9df0bf5	7d175f42-5151-11e9-b8d0-ec23cf8de3db	7d175f42-5151-11e9-b8d0-ec23cf8de3db	0	
E	USD	-1			E	2021-12-23	DEC 21	C	C			0	SPX DEC21 CCAP | 23 DEC 21 | C | E | 3034.4060000000		1		2020-08-28	Call	Equities	Options		3034.406		EMINI S&P SEP0 | SEP 20		N			S&P 500 INDEX	7f44c5ec-62b4-11e9-b160-4ad6f9df0bf5	93b981ba-9645-11e9-a180-91725b79faed	7d11f02a-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1			E	2022-09-26	SEP 22	C	P			0	PIRC I5.5217 Sep22 - OTC - ISP BtB | 26 SEP 22 | C | E | 5.5217000000		1		2020-08-28	Call	Equities	Options		5.5217		PIRC		N			PIR DIVIDENDS	9df61c74-dede-11e9-b210-46dcbf42c172	ef9c4950-1f2a-11e9-a2d0-b3645e528b7a	243cfcfc-8575-11ea-9b1c-1c06b747deb3	0	
E	EUR	-1			E	2021-03-15	MAR 21	C	C			0	G MAR21 CALL 8.435 OTC - EPSILON | 15 MAR 21 | C | E | 8.4350000000		1		2020-08-28	Call	Equities	Options		8.434999999999999		G		N			G	bc5283fa-7710-11e9-9400-98972329be46	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	0	
A	EUR	-1		MB1L6.40	A	2021-12-17	DEC 21	C	P			0	MB1L6.40 | 17 DEC 21 | C | A | 6.4000000000		500		2020-08-28	Call	Equities	Options		6.4		MB		N			MB	98e9e39a-494d-11e9-9970-3027219c6795	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a	0	
E	EUR	-1		OESX 202112 P 3400	E	2021-12-17	DEC 21	P	C			0	OESX 202112 P 3400 | 17 DEC 21 | P | E | 3400.0000000000		10		2020-08-28	Put	Equities	Options		3400		FESX 202009 | SEP 20		N			ESTX 50 PR	f448f3e4-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202012 C 3600	E	2020-12-18	DEC 20	C	C			0	OESX 202012 C 3600 | 18 DEC 20 | C | E | 3600.0000000000		10		2020-08-28	Call	Equities	Options		3600		FESX 202009 | SEP 20		N			ESTX 50 PR	f380f7cc-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
E	EUR	-1		OESX 202112 C 3400	E	2021-12-17	DEC 21	C	C			0	OESX 202112 C 3400 | 17 DEC 21 | C | E | 3400.0000000000		10		2020-08-28	Call	Equities	Options		3400		FESX 202009 | SEP 20		N			ESTX 50 PR	f448ee44-1f30-11e9-a2d0-b3645e528b7a	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a	7d4bd0ec-5151-11e9-b8d0-ec23cf8de3db	0	
