Bof_20200828
ANALYTICDATE	CURRENCY	POSITIONID_FE	MTM_MARKET	MTM_PRICE	MTM_PRICE_FWD	MTM_RATE	PORTFOLIOID_FE	REF_DATE	REGULAR_SETTL	SPOT_PRICE	VOLATILITY	EVAL_MODE	SETTLEMENT	INTERNAL_MODEL	CREDIT_CURVEID	VOLATILITY_DAY_COUNT	VOLATILITY_GROUP	UNDERLYING_RATE	UNDERLYING_RATE_MODE	YIELD_OFFSET	CREDIT_CURVE_NAME	VOLATILITY_GROUP_ID	TBRICKS_INSTRUMENT_ID	FINANCING_RATE	REPO_MARGIN_RATE	MIC_JOIN_MKT_ATTR	F_IS_MANUAL_VOLA
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | WELLS FARGO & CO | XNYS | Virtu	XNYS	24.494999999999997			STRATEGIC	2020-08-28		24.494999999999997		1	2	EQUITY		TRADING_DIV_256			Curve				5a51a8c8-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | GENERAL MILLS | XNYS | Virtu	XNYS	63.56			STRATEGIC	2020-08-28		63.56		1	2	EQUITY		TRADING_DIV_256			Curve				5a747628-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | APPLE USD | XNAS | Virtu	XNAS	501.635			EQ-TLX	2020-08-28		501.635		1	2	EQUITY	5ae55a96-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		APPLE USD		5ae55a96-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	SPMIB | USD | Equities | Equities | Common/Ordinary shares | Cloudflare | XNYS | Virtu	XNYS	40.095			SPMIB	2020-08-28		40.095		1	2	EQUITY		TRADING_DIV_256			Curve				746e1eb6-a990-11ea-252a-4520942be29c	0	0	XNYS	N
2020-08-28	USD	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | SPRINT CORPORN USD | BATY | Virtu	BATY	0.00001			EQ-TLX	2020-08-28		0.00001		1	2	EQUITY		TRADING_DIV_256			Curve				5a97e734-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	BT | USD | Equities | Equities | Common/Ordinary shares | MICROSOFT USD | XNAS | Virtu	XNAS	228.945			BT	2020-08-28		228.945		1	2	EQUITY	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		MICROSOFT USD		5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	LONG_ONLY | USD | Equities | Equities | Common/Ordinary shares | MICROSOFT USD | XNAS | Virtu	XNAS	228.945			LONG_ONLY	2020-08-28		228.945		1	2	EQUITY	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		MICROSOFT USD		5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	TP-DIREZIONALE | USD | Equities | Equities | Common/Ordinary shares | MICROSOFT USD | XNAS | Virtu	XNAS	228.945			TP-DIREZIONALE	2020-08-28		228.945		1	2	EQUITY	5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		MICROSOFT USD		5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	BT | USD | Equities | Equities | Common/Ordinary shares | K12 | XNYS | Virtu	XNYS	36.8			BT	2020-08-28		36.8		1	2	EQUITY		TRADING_DIV_256			Curve				cb0ac375-5e31-11ea-c63d-036902a9a7a0	0	0	XNYS	N
2020-08-28	USD	SPMIB | USD | Equities | Equities | Common/Ordinary shares | Canopy Growth Corp | XNYS | Virtu	XNYS	16.769999999999996			SPMIB	2020-08-28		16.769999999999996		1	2	EQUITY		TRADING_DIV_256			Curve				4de6e513-727c-11ea-187a-fadc422fa991	0	0	XNYS	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | BECTON DICKINSN | XNYS | Virtu	XNYS	241.81			SYST_VOL	2020-08-28		241.81		1	2	EQUITY		TRADING_DIV_256			Curve				5a4d5e80-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	EPSILON | USD | Equities | Equities | Common/Ordinary shares | WHITING PTRL CRP | XNYS | Virtu	XNYS	0.8471			EPSILON	2020-08-28		0.8471		1	2	EQUITY		TRADING_DIV_256			Curve				2514c942-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	TED-EQUITY-2 | USD | Equities | Equities | Common/Ordinary shares | AMAZON USD | XNAS | Virtu	XNAS	3415.05			TED-EQUITY-2	2020-08-28		3415.05		1	2	EQUITY	5a6517a0-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		AMAZON USD		5a6517a0-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	BT | USD | Equities | Equities | Common/Ordinary shares | ALIBABA GRP ADR | XNYS | Virtu	XNYS	287.075			BT	2020-08-28		287.075		1	2	EQUITY		TRADING_DIV_256			Curve				5abab1f6-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | ALIBABA GRP ADR | XNYS | Virtu	XNYS	287.075			TEAM_STRAT	2020-08-28		287.075		1	2	EQUITY		TRADING_DIV_256			Curve				5abab1f6-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	CHF	EPSILON | CHF | Equities | Equities | Common/Ordinary shares | ROCHE HOLD. | XSWX | Virtu	XSWX	313.95000000000005			EPSILON	2020-08-28		313.95000000000005		1	2	EQUITY		TRADING_DIV_256			Curve				5ad0a63c-1f2e-11e9-a2d0-b3645e528b7a	0	0	XSWX	N
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | BANK NY MELLON | XNYS | Virtu	XNYS	37.315			STRATEGIC	2020-08-28		37.315		1	2	EQUITY		TRADING_DIV_256			Curve				5a765114-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | CITRIX SYSTEMS | XNAS | Virtu	XNAS	145.08499999999998			TEAM_STRAT	2020-08-28		145.08499999999998		1	2	EQUITY		TRADING_DIV_256			Curve				5a79c9de-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | WALT DISNEY USD | XNYS | Virtu	XNYS	135			SYST_VOL	2020-08-28		135		1	2	EQUITY		TRADING_DIV_256			Curve				5a9d2078-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	EUR	EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | ENDESA | XMAD | Virtu	XMAD	23.36			EQ-TLX	2020-08-28		23.36		1	2	EQUITY		TRADING_DIV_256			Curve				343e1bbc-1f2e-11e9-a2d0-b3645e528b7a	0	0	XMAD	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | YUM! BRANDS INC | XNYS | Virtu	XNYS	96.63			SYST_VOL	2020-08-28		96.63		1	2	EQUITY		TRADING_DIV_256			Curve				5a7a7e38-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | NortonLifeLock Inc USD | XNAS | Virtu	XNAS	23.925			EQ-TLX	2020-08-28		23.925		1	2	EQUITY		TRADING_DIV_256			Curve				5a69520c-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HD Supply Holdings | XNAS | Virtu	XNAS	40.09			RELATIVE09	2020-08-28		40.09		1	2	EQUITY		TRADING_DIV_256			Curve				952b6d0f-e074-11e9-1e94-e93668135196	0	0	XNAS	N
2020-08-28	USD	EPSILON | USD | Equities | Equities | Common/Ordinary shares | ALPHABET INC A USD | XNAS | Virtu	XNAS	1633.6799999999998			EPSILON	2020-08-28		1633.6799999999998		1	2	EQUITY	5aaeba40-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		ALPHABET INC A USD		5aaeba40-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	TP-DIREZIONALE | USD | Equities | Equities | Units | iShares Trust iShares ESG MSCI USA ETF | ARCX | Virtu	ARCX	79.475			TP-DIREZIONALE	2020-08-28		79.475		1	2	EQUITY		TRADING_DIV_256			Curve				a8c5a033-3d16-11ea-29eb-cbc66dd5ac8f	0	0	ARCX	N
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | CHECK PT SFTWRE | XNAS | Virtu	XNAS	127.24000000000001			STRATEGIC	2020-08-28		127.24000000000001		1	2	EQUITY		TRADING_DIV_256			Curve				5a6ee1e0-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	EUR	BT | EUR | Equities | Equities | Common/Ordinary shares | MEL/AC 0,20 | XMAD | Virtu	XMAD	3.6109999999999998			BT	2020-08-28		3.6109999999999998		1	2	EQUITY		TRADING_DIV_256			Curve				5b1f34be-1f2e-11e9-a2d0-b3645e528b7a	0	0	XMAD	N
2020-08-28	EUR	EQ_SSVOL | EUR | Equities | Equities | Common/Ordinary shares | NATURGY ENERGY | XMAD | Virtu	XMAD	16.03			EQ_SSVOL	2020-08-28		16.03		1	2	EQUITY	343e75d0-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		NATURGY ENERGY		343e75d0-1f2e-11e9-a2d0-b3645e528b7a	0	0	XMAD	N
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | Virgin Galactic Holdings | XNYS | Virtu	XNYS	17.33			STRATEGIC	2020-08-28		17.33		1	2	EQUITY		TRADING_DIV_256			Curve				0a1ed2cf-5971-11ea-687b-91dd79bf2ab3	0	0	XNYS	N
2020-08-28	USD	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | CIENA CORPRATION USD | EDGA | Virtu	EDGA	56.55499999999999			EQ-TLX	2020-08-28		56.55499999999999		1	2	EQUITY		TRADING_DIV_256			Curve				5ab1034a-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ONEOK INC | XNYS | Virtu	XNYS	27.57			RELATIVE09	2020-08-28		27.57		1	2	EQUITY		TRADING_DIV_256			Curve				5a69cf5c-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | KLA TENCOR | XNAS | Virtu	XNAS	205.41000000000003			SYST_VOL	2020-08-28		205.41000000000003		1	2	EQUITY		TRADING_DIV_256			Curve				5acb2f5e-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	MTAINT | USD | Equities | Equities | Common/Ordinary shares | AMD USD | EDGX | Virtu	EDGX	85.31			MTAINT	2020-08-28		85.31		1	2	EQUITY		TRADING_DIV_256			Curve				5af14784-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | CLOUDERA INC | XNYS | Virtu	XNYS	12.594999999999999			STRATEGIC	2020-08-28		12.594999999999999		1	2	EQUITY		TRADING_DIV_256			Curve				5a98c8f2-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | TWITTER INC USD | XNYS | Virtu	XNYS	40.815			SYST_VOL	2020-08-28		40.815		1	2	EQUITY		TRADING_DIV_256			Curve				5b24ccee-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	EPSILON | USD | Equities | Equities | Common/Ordinary shares | Apollo Global Management | XNYS | Virtu	XNYS	46.4			EPSILON	2020-08-28		46.4		1	2	EQUITY		TRADING_DIV_256			Curve				058df706-1cf0-11ea-460e-8c12ac19b09b	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CBS CL B | XNYS | Virtu	XNYS	0.00001			RELATIVE09	2020-08-28		0.00001		1	2	EQUITY		TRADING_DIV_256			Curve				5a7c1e14-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | CATERPILLAR USD | XNYS | Virtu	XNYS	143.11			STRATEGIC	2020-08-28		143.11		1	2	EQUITY		TRADING_DIV_256			Curve				2503660c-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	SEK	EPSILON | SEK | Equities | Equities | Common/Ordinary shares | EQTAB | XSTO | Virtu	XSTO	161.025			EPSILON	2020-08-28		161.025		1	2	EQUITY		TRADING_DIV_256			Curve				d7be9152-434b-11ea-ba6b-bffbb95b5697	0	0	XSTO	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | GILEAD USD | XNAS | Virtu	XNAS	65.20500000000001			RELATIVE09	2020-08-28		65.20500000000001		1	2	EQUITY		TRADING_DIV_256			Curve				5a3ff1f0-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	EPSILON | USD | Equities | Collective investment vehicles | ETF | VNCK VCTR GLD MN | ARCX | Virtu	ARCX	41.925			EPSILON	2020-08-28		41.925		1	2	EQUITY		TRADING_DIV_256			Curve				5a46d010-1f2e-11e9-a2d0-b3645e528b7a	0	0	ARCX	N
2020-08-28	CHF	EPSILON | CHF | Equities | Equities | Common/Ordinary shares | SWISSCOM N | XSWX | Virtu	XSWX	505.4			EPSILON	2020-08-28		505.4		1	2	EQUITY		TRADING_DIV_256			Curve				5b181c2e-1f2e-11e9-a2d0-b3645e528b7a	0	0	XSWX	N
2020-08-28	DKK	DIRGENERALE | DKK | Equities | Equities | Common/Ordinary shares | MOELLER MAERSK B | XCSE | Virtu	XCSE	9586			DIRGENERALE	2020-08-28		9586		1	2	EQUITY		TRADING_DIV_256			Curve				5a4dea26-1f2e-11e9-a2d0-b3645e528b7a	0	0	XCSE	N
2020-08-28	CHF	EPSILON | CHF | Equities | Equities | Common/Ordinary shares | CS GROUP AG | XSWX | Virtu	XSWX	10.0975			EPSILON	2020-08-28		10.0975		1	2	EQUITY	5aa94920-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		CS GROUP AG		5aa94920-1f2e-11e9-a2d0-b3645e528b7a	0	0	XSWX	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | WALGREEN BOOTS | XNAS | Virtu	XNAS	38.965			SYST_VOL	2020-08-28		38.965		1	2	EQUITY		TRADING_DIV_256			Curve				5acab218-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	BT | USD | Equities | Collective investment vehicles | ETF | ISH PHLX SCD ETF | ARCX | Virtu	ARCX	304.565			BT	2020-08-28		304.565		1	2	EQUITY		TRADING_DIV_256			Curve				5aa2d770-1f2e-11e9-a2d0-b3645e528b7a	0	0	ARCX	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | BBVA | XMAD | Virtu	XMAD	2.605			MTAINT	2020-08-28		2.605		1	2	EQUITY		TRADING_DIV_256			Contract				ef9d1e66-1f2a-11e9-a2d0-b3645e528b7a	0	0	XMAD	N
2020-08-28	USD	BT | USD | Equities | Collective investment vehicles | ETF | SPDR ENERGY SEL | ARCX | Virtu	ARCX	36.105000000000004			BT	2020-08-28		36.105000000000004		1	2	EQUITY		TRADING_DIV_256			Curve				5acf6c72-1f2e-11e9-a2d0-b3645e528b7a	0	0	ARCX	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | RPC INC | XNYS | Virtu	XNYS	3.125			RELATIVE09	2020-08-28		3.125		1	2	EQUITY		TRADING_DIV_256			Curve				2515653c-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | TEXAS ROADHOUSE | XNAS | Virtu	XNAS	64.66			SYST_VOL	2020-08-28		64.66		1	2	EQUITY		TRADING_DIV_256			Curve				2525fa64-514c-11e9-b8d0-ec23cf8de3db	0	0	XNAS	N
2020-08-28	USD	DISPERSION | USD | Equities | Equities | Common/Ordinary shares | ALPHABET INC C USD | XNAS | Virtu	XNAS	1640.11			DISPERSION	2020-08-28		1640.11		1	2	EQUITY		TRADING_DIV_256			Curve				5b116a6e-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	BT | USD | Equities | Equities | Common/Ordinary shares | MCDONALD'S CORP USD | XNYS | Virtu	XNYS	214.08999999999997			BT	2020-08-28		214.08999999999997		1	2	EQUITY		TRADING_DIV_256			Curve				5ab89146-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	LONG_ONLY | USD | Equities | Equities | Common/Ordinary shares | WELLS FARGO & CO | XNYS | Virtu	XNYS	24.494999999999997			LONG_ONLY	2020-08-28		24.494999999999997		1	2	EQUITY		TRADING_DIV_256			Curve				5a51a8c8-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	BT | USD | Equities | Equities | Common/Ordinary shares | DOMINOS PIZZA | XNYS | Virtu	XNYS	416.68999999999994			BT	2020-08-28		416.68999999999994		1	2	EQUITY		TRADING_DIV_256			Curve				25059a80-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | HUYA ADR CL A O | XNYS | Virtu	XNYS	28.53			SYST_VOL	2020-08-28		28.53		1	2	EQUITY		TRADING_DIV_256			Curve				5af20aac-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | IBM USD | XNYS | Virtu	XNYS	124.50999999999999			STRATEGIC	2020-08-28		124.50999999999999		1	2	EQUITY		TRADING_DIV_256			Curve				5a489350-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	EPSILON | USD | Equities | Equities | Common/Ordinary shares | IBM USD | XNYS | Virtu	XNYS	124.50999999999999			EPSILON	2020-08-28		124.50999999999999		1	2	EQUITY		TRADING_DIV_256			Curve				5a489350-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | HANESBRANDS | XNYS | Virtu	XNYS	15.544999999999998			SYST_VOL	2020-08-28		15.544999999999998		1	2	EQUITY		TRADING_DIV_256			Curve				5af5b6e8-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	EPSILON | USD | Equities | Equities | Common/Ordinary shares | JD.COM INC ADR | XNAS | Virtu	XNAS	79.575			EPSILON	2020-08-28		79.575		1	2	EQUITY		TRADING_DIV_256			Curve				5a8158f2-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | TESLA USD | EDGX | Virtu	EDGX	2275.8999999999996			EQ-TLX	2020-08-28		2275.8999999999996		1	2	EQUITY	5af4abae-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		TESLA USD		5af4abae-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | CHIPOTLE MX GRL | XNYS | Virtu	XNYS	1297.67			SYST_VOL	2020-08-28		1297.67		1	2	EQUITY		TRADING_DIV_256			Curve				5abc3198-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	SYST_VOL | USD | Equities | Collective investment vehicles | ETF | SPDR FINANCL SEL | ARCX | Virtu	ARCX	25.225			SYST_VOL	2020-08-28		25.225		1	2	EQUITY		TRADING_DIV_256			Curve				5ab7c5f4-1f2e-11e9-a2d0-b3645e528b7a	0	0	ARCX	N
2020-08-28	USD	FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | Greenvision | XNAS | Virtu	XNAS	10.74			FONDI_SPAC	2020-08-28		10.74		1	2	EQUITY		TRADING_DIV_256			Curve				0663f6ff-0aee-11ea-9a3a-9009f297cea9	0	0	XNAS	N
2020-08-28	USD	ETF_DIR | USD | Equities | Equities | Common/Ordinary shares | ABBVIE | XNYS | Virtu	XNYS	94.15			ETF_DIR	2020-08-28		94.15		1	2	EQUITY		TRADING_DIV_256			Curve				65df8370-6b39-11e9-8c20-03883f21236d	0	0	XNYS	N
2020-08-28	USD	RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | T ROWE PRICE GP | XNAS | Virtu	XNAS	137.445			RELATIVE09	2020-08-28		137.445		1	2	EQUITY		TRADING_DIV_256			Curve				5a89692a-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | THE TRD DESK INC | XNAS | Virtu	XNAS	490.49			STRATEGIC	2020-08-28		490.49		1	2	EQUITY		TRADING_DIV_256			Curve				5ac44342-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	EPSILON | USD | Equities | Equities | Common/Ordinary shares | THE TRD DESK INC | XNAS | Virtu	XNAS	490.49			EPSILON	2020-08-28		490.49		1	2	EQUITY		TRADING_DIV_256			Curve				5ac44342-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | FACEBOOK USD | XNAS | Virtu	XNAS	292.28499999999997			STRATEGIC	2020-08-28		292.28499999999997		1	2	EQUITY	5a34e7f6-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		FACEBOOK USD		5a34e7f6-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	SPMIB | USD | Equities | Equities | Common/Ordinary shares | Menlo Therapeutics Inc | XNAS | Virtu	XNAS	1.4449999999999998			SPMIB	2020-08-28		1.4449999999999998		1	2	EQUITY		TRADING_DIV_256			Curve				f045446f-af2a-11ea-5e52-48b972fd91aa	0	0	XNAS	N
2020-08-28	USD	DISPERSION | USD | Equities | Equities | Common/Ordinary shares | ABBOTT LABS | XNYS | Virtu	XNYS	111.56			DISPERSION	2020-08-28		111.56		1	2	EQUITY		TRADING_DIV_256			Curve				24fe37c2-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | BANCO SANTANDER | XMAD | Virtu	XMAD	1.9612			MTAINT	2020-08-28		1.9612		1	2	EQUITY	efa40a8c-1f2a-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		BANCO SANTANDER		efa40a8c-1f2a-11e9-a2d0-b3645e528b7a	0	0	XMAD	N
2020-08-28	USD	EPSILON | USD | Equities | Equities | Common/Ordinary shares | BEYOND MEAT INC | XNAS | Virtu	XNAS	132.07			EPSILON	2020-08-28		132.07		1	2	EQUITY		TRADING_DIV_256			Curve				6ee1f4c0-aa3c-11e9-83b0-858d80a69378	0	0	XNAS	N
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | WALT DISNEY USD | XNYS | Virtu	XNYS	135			STRATEGIC	2020-08-28		135		1	2	EQUITY		TRADING_DIV_256			Curve				5a9d2078-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	USD	STRATEGIC | USD | Equities | Collective investment vehicles | ETF | SPDR S&P MTL&MNG | ARCX | Virtu	ARCX	24.935			STRATEGIC	2020-08-28		24.935		1	2	EQUITY		TRADING_DIV_256			Curve				7d2807a2-5151-11e9-b8d0-ec23cf8de3db	0	0	ARCX	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Units | SPDR S&P 500 | ARCX | Virtu	ARCX	348.905			SYST_VOL	2020-08-28		348.905		1	2	EQUITY		TRADING_DIV_256			Curve				5af1c470-1f2e-11e9-a2d0-b3645e528b7a	0	0	ARCX	N
2020-08-28	USD	EPSILON | USD | Equities | Equities | Common/Ordinary shares | NETFLIX USD | XNAS | Virtu	XNAS	525.115			EPSILON	2020-08-28		525.115		1	2	EQUITY	5a8fc5ae-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		NETFLIX USD		5a8fc5ae-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | GENERAL ELEC USD | EDGX | Virtu	EDGX	6.5249999999999995			EQ-TLX	2020-08-28		6.5249999999999995		1	2	EQUITY	2507d4d0-514c-11e9-b8d0-ec23cf8de3db	TRADING_DIV_256			Curve		GENERAL ELEC USD		2507d4d0-514c-11e9-b8d0-ec23cf8de3db	0	0	XNYS	N
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | SOUTHERN COPR | XNYS | Virtu	XNYS	48.224999999999994			SYST_VOL	2020-08-28		48.224999999999994		1	2	EQUITY		TRADING_DIV_256			Curve				5a507ebc-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNYS	N
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | INDITEX | XMAD | Virtu	XMAD	24.025			MTAINT	2020-08-28		24.025		1	2	EQUITY		TRADING_DIV_256			Curve				ef9d6d62-1f2a-11e9-a2d0-b3645e528b7a	0	0	XMAD	N
2020-08-28	USD	SPMIB | USD | Equities | Equities | Common/Ordinary shares | TXMD | XNAS | Virtu	XNAS	1.565			SPMIB	2020-08-28		1.565		1	2	EQUITY		TRADING_DIV_256			Curve				7362fef5-9c22-11ea-ae57-130361979292	0	0	XNAS	N
2020-08-28	USD	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | NVIDIA USD | XNAS | Virtu	XNAS	513.4100000000001			EQ-TLX	2020-08-28		513.4100000000001		1	2	EQUITY		TRADING_DIV_256			Curve				5b225612-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	SPMIB | USD | Equities | Equities | Common/Ordinary shares | Intellia Therapeutics Inc | XNAS | Virtu	XNAS	21.29			SPMIB	2020-08-28		21.29		1	2	EQUITY		TRADING_DIV_256			Curve				5a9b172e-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	MTAINT | USD | Equities | Equities | Common/Ordinary shares | STARBUCKS USD | XNGS | Virtu	XNGS	84.295			MTAINT	2020-08-28		84.295		1	2	EQUITY	5a86ce0e-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		STARBUCKS USD		5a86ce0e-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
2020-08-28	USD	EPSILON | USD | Equities | Equities | Common/Ordinary shares | STARBUCKS USD | XNAS | Virtu	XNAS	84.295			EPSILON	2020-08-28		84.295		1	2	EQUITY	5a86ce0e-1f2e-11e9-a2d0-b3645e528b7a	TRADING_DIV_256			Curve		STARBUCKS USD		5a86ce0e-1f2e-11e9-a2d0-b3645e528b7a	0	0	XNAS	N
