Bof_20200828
CURRENCY	INSTRUMENT_FE	INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	MFAMILY	MGROUP	MTYPE	PL_KEY_FE	PORTFOLIOID	POSITIONID	POSPRICE	POSPRICE_BUY	POSPRICE_SELL	QUANTITY	QUANTITY_BUY	QUANTITY_LIVE	QUANTITY_SELL	REF_DATE	TYPOLOGY	INVESTED	POSITION_CASHFLOW_ID	MARKET_NAME	MIC_JOIN_MKT_ATTR
EUR	OPT_SD3E JUL24 CATM - 4219	OPT_SD3E JUL24 CATM - 4219 | 29 JUL 24 | C | E | 2057.9700000000	bbd0187e-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	AA	AA | EUR | Equities | Options | Call | OPT_SD3E JUL24 CATM - 4219 | 29 JUL 24 | C | E | 2057.9700000000 | XXXX | Internal	8.885582083053926			-110197.00231200001	858.1276560000001		111055.12996800001	2020-08-28		-979164.5093497593	AA | OPT_SD3E JUL24 CATM - 4219 | 29 JUL 24 | C | E | 2057.9700000000	Internal	XXXX
EUR	OPT_SX6E JUL26 C2Y FLOOR - 5112	OPT_SX6E JUL26 C2Y FLOOR - 5112 | 30 JUL 21 | C | E | .0001000000	15ad74b2-aef8-11ea-8700-3d076c78611f	Equities	Options	Call	XXXX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_SX6E JUL26 C2Y FLOOR - 5112 | 30 JUL 21 | C | E | .0001000000 | XXXX | Internal	341.93160768114535			393405.29443199997	395765.404506		2360.110074	2020-08-28		134517704.7954081	VOL_STOCK_IDX_PR | OPT_SX6E JUL26 C2Y FLOOR - 5112 | 30 JUL 21 | C | E | .0001000000	Internal	XXXX
USD	Apron	Apron	aa4ddc78-960a-11ea-63a3-95a2287103a0	Equities	Equities	Common/Ordinary shares	XNYS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | Apron | XNYS | Reuters Elektron	0			0	11800		11800	2020-08-28		-17215.839999999982	SYST_VOL | Apron	Reuters Elektron	XNYS
GBP	BARCLAYS	BARCLAYS	5a8ffa6a-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XLON	SYST_VOL	SYST_VOL | GBP | Equities | Equities | Common/Ordinary shares | BARCLAYS | XLON | LSE Millennium	0			0	50000		50000	2020-08-28		1851.5999999999767	SYST_VOL | BARCLAYS	LSE Millennium	XLON
USD	RESTORBIO ORD	RESTORBIO ORD	5af78496-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNAS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | RESTORBIO ORD | XNAS | Reuters Elektron	2.0207240000000004			25000	73000		48000	2020-08-28		50518.100000000006	SYST_VOL | RESTORBIO ORD	Reuters Elektron	XNAS
EUR	PROSIEBENSAT	PROSIEBENSAT	ef9fb4a0-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | PROSIEBENSAT | XETR | Xetra T7	12.49818280025419			4721	49734		45013	2020-08-28		59003.92100000003	MTAINT | PROSIEBENSAT	Xetra T7	XETR
EUR	AHOLD	AHOLD	efa0a5f4-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | AHOLD | MTAH | BIT MTA	21.617229933269787			5245	13009		7764	2020-08-28		113382.37100000004	MTAINT | AHOLD	BIT MTA	MTAH
EUR	SOC.GENERAL	SOC.GENERAL	efa29a76-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | SOC.GENERAL | XPAR | Euronext Optiq	15.466104231974915			3828	10142		6314	2020-08-28		59204.246999999974	MTAINT | SOC.GENERAL	Euronext Optiq	XPAR
EUR	TELEFONICA	TELEFONICA	ef9f3a5c-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | TELEFONICA | MTAH | BIT MTA	4.4421743318265925			-32963	99979		132942	2020-08-28		-146427.39249999996	MTAINT | TELEFONICA	BIT MTA	MTAH
USD	BOSTON SCIEN CP	BOSTON SCIEN CP	5b1c36a6-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | BOSTON SCIEN CP | XNYS | Reuters Elektron	0			0	4380		4380	2020-08-28		1037.8699999999953	SYST_VOL | BOSTON SCIEN CP	Reuters Elektron	XNYS
GBP	VODAFONE GRP.	VODAFONE GRP.	5a5ca692-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XLON	SYST_VOL	SYST_VOL | GBP | Equities | Equities | Common/Ordinary shares | VODAFONE GRP. | XLON | LSE Millennium	0			0	35000		35000	2020-08-28		606.9349999999977	SYST_VOL | VODAFONE GRP.	LSE Millennium	XLON
EUR	PRX 202009 C 80	PRX 202009 C 80 | 18 SEP 20 | C | A | 80.0000000000	7ef2a93e-f3c2-11e9-a950-3963a21c24ec	Equities	Options	Call	XEUR	SYST_VOL	SYST_VOL | EUR | Equities | Options | Call | PRX 202009 C 80 | 18 SEP 20 | C | A | 80.0000000000 | XEUR | Eurex NTA	0			0	200		200	2020-08-28		-6000	SYST_VOL | PRX 202009 C 80 | 18 SEP 20 | C | A | 80.0000000000	Eurex NTA	XEUR
EUR	VINCI	VINCI	efa1d5aa-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAH	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | VINCI | MTAH | BIT MTA	72.8821540513505			-2999	3582		6581	2020-08-28		-218573.58000000013	MTAINT | VINCI	BIT MTA	MTAH
EUR	OPT_SD3E OCT25 CATM - 4729	OPT_SD3E OCT25 CATM - 4729 | 29 OCT 25 | C | E | 1893.1900000000	bc0da2ca-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	AA	AA | EUR | Equities | Options | Call | OPT_SD3E OCT25 CATM - 4729 | 29 OCT 25 | C | E | 1893.1900000000 | XXXX | Internal	23.795813223834685			-32832.415022	57.04657200000001		32889.461594	2020-08-28		-781274.0155509361	AA | OPT_SD3E OCT25 CATM - 4729 | 29 OCT 25 | C | E | 1893.1900000000	Internal	XXXX
EUR	OPT_EPC SD3E NOV26 CNP 2Y FLOOR - 5332	OPT_EPC SD3E NOV26 CNP 2Y FLOOR - 5332 | 22 NOV 21 | C | E | .0001000000	bc8e32e6-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	AA	AA | EUR | Equities | Options | Call | OPT_EPC SD3E NOV26 CNP 2Y FLOOR - 5332 | 22 NOV 21 | C | E | .0001000000 | XXXX | Internal	1347.496903327462			-30583.039440000004	0.482565		30583.522005000003	2020-08-28		-41210550.93974164	AA | OPT_EPC SD3E NOV26 CNP 2Y FLOOR - 5332 | 22 NOV 21 | C | E | .0001000000	Internal	XXXX
EUR	OPT_EPC CAC40 OCT23 CALL ATM - 4726	OPT_EPC CAC40 OCT23 CALL ATM - 4726 | 10 OCT 23 | C | E | 5095.9800000000	bc0a157e-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_EPC CAC40 OCT23 CALL ATM - 4726 | 10 OCT 23 | C | E | 5095.9800000000 | XXXX | Internal	363.666827273805			1847.729928	1996.6707749999998		148.94084699999996	2020-08-28		671958.0805746162	VOL_STOCK_IDX_PR | OPT_EPC CAC40 OCT23 CALL ATM - 4726 | 10 OCT 23 | C | E | 5095.9800000000	Internal	XXXX
EUR	OPT_SX7E JUL22 P90 - 3849	OPT_SX7E JUL22 P90 - 3849 | 15 JUL 22 | P | E | 80.6310000000	bb94c436-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Put	XXXX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_SX7E JUL22 P90 - 3849 | 15 JUL 22 | P | E | 80.6310000000 | XXXX | Internal	25.73927230383305			46746.28848	47315.548440000006		569.2599600000001	2020-08-28		1203215.448380254	VOL_STOCK_IDX_PR | OPT_SX7E JUL22 P90 - 3849 | 15 JUL 22 | P | E | 80.6310000000	Internal	XXXX
USD	PFIZER INC USD	PFIZER INC USD	250ed6f4-514c-11e9-b8d0-ec23cf8de3db	Equities	Equities	Common/Ordinary shares	XNYS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | PFIZER INC USD | XNYS | Reuters Elektron	0			0	2750		2750	2020-08-28		6660.774999999994	SYST_VOL | PFIZER INC USD	Reuters Elektron	XNYS
USD	SuRo Capital Corp	SuRo Capital Corp	dd8270ff-caa1-11ea-84d9-d7a4b847748d	Equities	Equities	Common/Ordinary shares	XNAS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | SuRo Capital Corp | XNAS | Reuters Elektron	0			0	2000		2000	2020-08-28		3286.9999999999964	SYST_VOL | SuRo Capital Corp	Reuters Elektron	XNAS
USD	FISERV INC	FISERV INC	5ac11fc8-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNAS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | FISERV INC | XNAS | Reuters Elektron	0			0	530		530	2020-08-28		-3029.4270000000033	SYST_VOL | FISERV INC	Reuters Elektron	XNAS
EUR	PEUGEOT	PEUGEOT	ef9fbbe4-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	ETLX	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | PEUGEOT | ETLX | EuroTLX Equities	21.21			300	300		0	2020-08-28		6363	MTAINT | PEUGEOT	EuroTLX Equities	ETLX
EUR	DEUTSCHE BOERSE	DEUTSCHE BOERSE	efa3fb5a-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | DEUTSCHE BOERSE | XETR | Xetra T7	100.57612000000002			500	1222		722	2020-08-28		50288.06000000001	MTAINT | DEUTSCHE BOERSE	Xetra T7	XETR
EUR	DEUTSCHE TELEKOM	DEUTSCHE TELEKOM	ef9f4c36-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	MTAINT	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | DEUTSCHE TELEKOM | XETR | Xetra T7	14.080824820244658			32127	86841		54714	2020-08-28		452374.6590000001	MTAINT | DEUTSCHE TELEKOM	Xetra T7	XETR
EUR	EP3 SD3E NOV21 BDT	EP3 SD3E NOV21 BDT	342de68e-1f2e-11e9-a2d0-b3645e528b7a	Equities	Miscellaneous	Combined Instruments	ETLX	AA	AA | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E NOV21 BDT | ETLX | EuroTLX Equities	0			0	69257		69257	2020-08-28		-7380596.395564698	AA | EP3 SD3E NOV21 BDT	EuroTLX Equities	ETLX
EUR	OPT_EP CED DEC25 SX5E DEC25 CALL50 5Y - 4815	OPT_EP CED DEC25 SX5E DEC25 CALL50 5Y - 4815 | 21 DEC 23 | C | E | 1493.2650000000	bc2d9198-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_EP CED DEC25 SX5E DEC25 CALL50 5Y - 4815 | 21 DEC 23 | C | E | 1493.2650000000 | XXXX | Internal	1452.6031728338432			468.57893388799994	537.6504495959999		69.07151570799996	2020-08-28		680659.2460888084	VOL_STOCK_IDX_PR | OPT_EP CED DEC25 SX5E DEC25 CALL50 5Y - 4815 | 21 DEC 23 | C | E | 1493.2650000000	Internal	XXXX
EUR	EP3 SXDP SEPT20 BDT	EP3 SXDP SEPT20 BDT	34124136-1f2e-11e9-a2d0-b3645e528b7a	Equities	Miscellaneous	Combined Instruments	ETLX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SXDP SEPT20 BDT | ETLX | EuroTLX Equities	1205.2813367890733			-1813	383		2196	2020-08-28		-2185175.06359859	VOL_STOCK_IDX_PR | EP3 SXDP SEPT20 BDT	EuroTLX Equities	ETLX
EUR	PHILIPS	PHILIPS	ef9de670-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XAMS	SYST_VOL	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | PHILIPS | XAMS | Euronext Optiq	0			0	6440		6440	2020-08-28		-338.15749999994296	SYST_VOL | PHILIPS	Euronext Optiq	XAMS
EUR	BAY	BAY	efa18f50-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	SYST_VOL	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | BAY | XETR | Xetra T7	0			0	1625		1625	2020-08-28		-1798.8424999999988	SYST_VOL | BAY	Xetra T7	XETR
GBP	M&G PLC	M&G PLC	be624bc0-f3c1-11e9-a950-3963a21c24ec	Equities	Equities	Common/Ordinary shares	XLON	SYST_VOL	SYST_VOL | GBP | Equities | Equities | Common/Ordinary shares | M&G PLC | XLON | LSE Millennium	0			0	35000		35000	2020-08-28		307.4739999999583	SYST_VOL | M&G PLC	LSE Millennium	XLON
EUR	BNP	BNP	efa08740-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	EQ_MNGT	EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | BNP | XPAR | Euronext Optiq	0			0	20000		20000	2020-08-28		-86923.99999999994	EQ_MNGT | BNP	Euronext Optiq	XPAR
EUR	ESSILOR INTL	ESSILOR INTL	ef9ea4c0-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	EQ_MNGT	EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | ESSILOR INTL | XPAR | Euronext Optiq	0			0	3000		3000	2020-08-28		-27925.199999999953	EQ_MNGT | ESSILOR INTL	Euronext Optiq	XPAR
EUR	NOKIA	NOKIA	ef9f98c6-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XHEL	SCALPING	SCALPING | EUR | Equities | Equities | Common/Ordinary shares | NOKIA | XHEL | Reuters Elektron	3.3005			-1353700	0		1353700	2020-08-28		-4467886.85	SCALPING | NOKIA	Reuters Elektron	XHEL
EUR	ISP1R0.9833X	ISP1R0.9833X | 18 JUN 21 | P | A | .9833000000	95166bb0-d54e-11ea-b420-b901a24bb0fc	Equities	Options	Put	XDMI	SCALPING	SCALPING | EUR | Equities | Options | Put | ISP1R0.9833X | 18 JUN 21 | P | A | .9833000000 | XDMI | Borsa Italiana IDEM	0.009341199606686333			6	6		0	2020-08-28		57	SCALPING | ISP1R0.9833X | 18 JUN 21 | P | A | .9833000000	Borsa Italiana IDEM	XDMI
EUR	OTC SD3E p2200 DEC24 - JPM	OTC SD3E p2200 DEC24 - JPM | 20 DEC 24 | P | E | 2200.0000000000	c044838c-7710-11e9-9400-98972329be46	Equities	Options	Put	None	AA	AA | EUR | Equities | Options | Put | OTC SD3E p2200 DEC24 - JPM | 20 DEC 24 | P | E | 2200.0000000000 | None | OTC Derivatives	660			-10000	0		10000	2020-08-28		-6600000	AA | OTC SD3E p2200 DEC24 - JPM | 20 DEC 24 | P | E | 2200.0000000000	OTC Derivatives	None
EUR	DLG NF	DLG NF	e343bd90-1f2b-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XETR	SYST_VOL	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | DLG NF | XETR | Xetra T7	0			0	1500		1500	2020-08-28		-9846.600000000013	SYST_VOL | DLG NF	Xetra T7	XETR
GBP	LLOYDS GRP.	LLOYDS GRP.	5b266bda-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XLON	SYST_VOL	SYST_VOL | GBP | Equities | Equities | Common/Ordinary shares | LLOYDS GRP. | XLON | LSE Millennium	0			0	215000		215000	2020-08-28		998.905099999989	SYST_VOL | LLOYDS GRP.	LSE Millennium	XLON
EUR	OESX 202009 P 3050	OESX 202009 P 3050 | 18 SEP 20 | P | E | 3050.0000000000	b87b1ca2-ddc1-11e9-9eb0-e7766f5ef7bc	Equities	Options	Put	XEUR	TEAM_STRAT	TEAM_STRAT | EUR | Equities | Options | Put | OESX 202009 P 3050 | 18 SEP 20 | P | E | 3050.0000000000 | XEUR | Eurex NTA	108.55			200	200		0	2020-08-28		217100	TEAM_STRAT | OESX 202009 P 3050 | 18 SEP 20 | P | E | 3050.0000000000	Eurex NTA	XEUR
USD	NAS EMIN SEP0	NAS EMIN SEP0 | SEP 20	a8dcfd50-dbbf-11e9-9740-c68cbf4148f8	Equities	Futures	Financial Futures	XCME	TEAM_STRAT	TEAM_STRAT | USD | Equities | Futures | Financial Futures | NAS EMIN SEP0 | SEP 20 | XCME | Reuters Elektron	3648.25			-1	7		8	2020-08-28		-72965	TEAM_STRAT | NAS EMIN SEP0 | SEP 20	Reuters Elektron	XCME
EUR	REMY COINTREAU	REMY COINTREAU	6e46427e-1f2b-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	TEAM_STRAT	TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | REMY COINTREAU | XPAR | Euronext Optiq	103.4472			-1000	0		1000	2020-08-28		-103447.2	TEAM_STRAT | REMY COINTREAU	Euronext Optiq	XPAR
EUR	OPT_DDAXK MAY22 CCAP - 3769	OPT_DDAXK MAY22 CCAP - 3769 | 26 MAY 22 | C | E | 192.5748000000	bb7f658c-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	AA	AA | EUR | Equities | Options | Call | OPT_DDAXK MAY22 CCAP - 3769 | 26 MAY 22 | C | E | 192.5748000000 | XXXX | Internal	0.46639460305448616			31626.566106	33011.170864		1384.604758	2020-08-28		14750.459744984335	AA | OPT_DDAXK MAY22 CCAP - 3769 | 26 MAY 22 | C | E | 192.5748000000	Internal	XXXX
EUR	OPT_SXKE SEP20 PATM - 3548	OPT_SXKE SEP20 PATM - 3548 | 03 SEP 20 | P | E | 377.6100000000	bb2cc9d0-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Put	XXXX	VOL_STOCK_IDX_PR	VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_SXKE SEP20 PATM - 3548 | 03 SEP 20 | P | E | 377.6100000000 | XXXX | Internal	120.031269749			-97431.213885	0		97431.213885	2020-08-28		-11694792.31580295	VOL_STOCK_IDX_PR | OPT_SXKE SEP20 PATM - 3548 | 03 SEP 20 | P | E | 377.6100000000	Internal	XXXX
USD	IBM USD	IBM USD	5a489350-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | IBM USD | XNYS | Reuters Elektron	0			0	550		550	2020-08-28		-14256.769999999997	SYST_VOL | IBM USD	Reuters Elektron	XNYS
EUR	SG	SG	efa077b4-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	SYST_VOL	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | SG | MTAA | BIT MTA	0			0	2500		2500	2020-08-28		-9245.5	SYST_VOL | SG	BIT MTA	MTAA
HKD	Sinopharm/d	Sinopharm/d	0d8f99c4-cb48-11ea-a1e7-4fe2d8c11db7	Equities	Equities	Common/Ordinary shares	XHKG	SYST_VOL	SYST_VOL | HKD | Equities | Equities | Common/Ordinary shares | Sinopharm/d | XHKG | Reuters Elektron	19.87039655172414			23200	48000		24800	2020-08-28		460993.20000000007	SYST_VOL | Sinopharm/d	Reuters Elektron	XHKG
USD	PALO ALTO NETWRK	PALO ALTO NETWRK	5a76376a-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	SYST_VOL	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | PALO ALTO NETWRK | XNYS | Reuters Elektron	0			0	250		250	2020-08-28		-3040.69999999999	SYST_VOL | PALO ALTO NETWRK	Reuters Elektron	XNYS
EUR	LDO	LDO	efa08e84-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	SYST_VOL	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | LDO | MTAA | BIT MTA	0			0	70700		70700	2020-08-28		-8477.869000000064	SYST_VOL | LDO	BIT MTA	MTAA
EUR	FSTB 202009	FSTB 202009 | SEP 20	4999dff8-254c-11ea-af50-2dba816f6810	Equities	Futures	Financial Futures	XEUR	SYST_VOL	SYST_VOL | EUR | Equities | Futures | Financial Futures | FSTB 202009 | SEP 20 | XEUR | Eurex NTA	0			0	223		223	2020-08-28		7582	SYST_VOL | FSTB 202009 | SEP 20	Eurex NTA	XEUR
EUR	OESB 202012 C 67.5	OESB 202012 C 67.5 | 18 DEC 20 | C | E | 67.5000000000	3daa3ff8-61ce-11ea-bc20-eddd0e07b602	Equities	Options	Call	XEUR	SYST_VOL	SYST_VOL | EUR | Equities | Options | Call | OESB 202012 C 67.5 | 18 DEC 20 | C | E | 67.5000000000 | XEUR | Eurex NTA	0			0	100		100	2020-08-28		-15949.999999999996	SYST_VOL | OESB 202012 C 67.5 | 18 DEC 20 | C | E | 67.5000000000	Eurex NTA	XEUR
EUR	AVIO	AVIO	ef9ec5e0-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	SYST_VOL	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | AVIO | MTAA | BIT MTA	0			0	3500		3500	2020-08-28		2667.149999999994	SYST_VOL | AVIO	BIT MTA	MTAA
USD	F Jan1 10.0 C	F Jan1 10.0 C | 15 JAN 21 | C | A | 10.0000000000	3f5836e0-d184-11ea-a100-402102c1e5a3	Equities	Options	Call	OPRA	TEAM_STRAT	TEAM_STRAT | USD | Equities | Options | Call | F Jan1 10.0 C | 15 JAN 21 | C | A | 10.0000000000 | OPRA | Reuters Elektron	0.23			-500	0		500	2020-08-28		-11500	TEAM_STRAT | F Jan1 10.0 C | 15 JAN 21 | C | A | 10.0000000000	Reuters Elektron	OPRA
EUR	OESB 202012 C 75	OESB 202012 C 75 | 18 DEC 20 | C | E | 75.0000000000	18efbd52-5507-11e9-8e20-7066b412cd9c	Equities	Options	Call	XEUR	TEAM_STRAT	TEAM_STRAT | EUR | Equities | Options | Call | OESB 202012 C 75 | 18 DEC 20 | C | E | 75.0000000000 | XEUR | Eurex NTA	0			0	1200		1200	2020-08-28		-115000	TEAM_STRAT | OESB 202012 C 75 | 18 DEC 20 | C | E | 75.0000000000	Eurex NTA	XEUR
USD	MRNA Sep0 60.0 P	MRNA Sep0 60.0 P | 18 SEP 20 | P | A | 60.0000000000	33c4b28a-c834-11ea-92f0-ac69e18de7f7	Equities	Options	Put	OPRA	TEAM_STRAT	TEAM_STRAT | USD | Equities | Options | Put | MRNA Sep0 60.0 P | 18 SEP 20 | P | A | 60.0000000000 | OPRA | Reuters Elektron	5.349714000000002			70	70		0	2020-08-28		37447.998000000014	TEAM_STRAT | MRNA Sep0 60.0 P | 18 SEP 20 | P | A | 60.0000000000	Reuters Elektron	OPRA
USD	QQQ Mar1 230.0 C	QQQ Mar1 230.0 C | 19 MAR 21 | C | A | 230.0000000000	cc066792-2090-11ea-8b90-eb1dc31f68ee	Equities	Options	Call	OPRA	TEAM_STRAT	TEAM_STRAT | USD | Equities | Options | Call | QQQ Mar1 230.0 C | 19 MAR 21 | C | A | 230.0000000000 | OPRA | Reuters Elektron	8.35			35	35		0	2020-08-28		29225	TEAM_STRAT | QQQ Mar1 230.0 C | 19 MAR 21 | C | A | 230.0000000000	Reuters Elektron	OPRA
EUR	OEDV 202012 C 2000	OEDV 202012 C 2000 | 18 DEC 20 | C | E | 2000.0000000000	f93645c8-1f30-11e9-a2d0-b3645e528b7a	Equities	Options	Call	XEUR	AA	AA | EUR | Equities | Options | Call | OEDV 202012 C 2000 | 18 DEC 20 | C | E | 2000.0000000000 | XEUR | Eurex NTA	96.70129106338665			3000	3000		0	2020-08-28		2901038.7319015996	AA | OEDV 202012 C 2000 | 18 DEC 20 | C | E | 2000.0000000000	Eurex NTA	XEUR
EUR	OPT_EPC SD3E NOV26 CNP 2Y CAP - 5332	OPT_EPC SD3E NOV26 CNP 2Y CAP - 5332 | 22 NOV 21 | C | E | 41.4452900000	bc8fcbf6-9e9d-11ea-a0a0-6b77645bee53	Equities	Options	Call	XXXX	AA	AA | EUR | Equities | Options | Call | OPT_EPC SD3E NOV26 CNP 2Y CAP - 5332 | 22 NOV 21 | C | E | 41.4452900000 | XXXX | Internal	1305.899114092657			30583.039440000004	30583.522005000003		0.482565	2020-08-28		39938364.1109568	AA | OPT_EPC SD3E NOV26 CNP 2Y CAP - 5332 | 22 NOV 21 | C | E | 41.4452900000	Internal	XXXX
USD	VERTEX PHARM	VERTEX PHARM	5ab01ce6-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNAS	DM2	DM2 | USD | Equities | Equities | Common/Ordinary shares | VERTEX PHARM | XNAS | Reuters Elektron	302.1676511627907			4300	9300		5000	2020-08-28		1299320.9000000001	DM2 | VERTEX PHARM	Reuters Elektron	XNAS
USD	WALMART INC USD	WALMART INC USD	5a5d0ede-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	DM2	DM2 | USD | Equities | Equities | Common/Ordinary shares | WALMART INC USD | XNYS | Reuters Elektron	129.2984			8000	8000		0	2020-08-28		1034387.1999999998	DM2 | WALMART INC USD	Reuters Elektron	XNYS
EUR	UBISOFT ENTERTAIN	UBISOFT ENTERTAIN	6e43d6ba-1f2b-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XPAR	DM2	DM2 | EUR | Equities | Equities | Common/Ordinary shares | UBISOFT ENTERTAIN | XPAR | Euronext Optiq	101.31868			10000	17000		7000	2020-08-28		1013186.8	DM2 | UBISOFT ENTERTAIN	Euronext Optiq	XPAR
USD	CISCO SYSTEMS USD	CISCO SYSTEMS USD	5aca3716-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNAS	DM2	DM2 | USD | Equities | Equities | Common/Ordinary shares | CISCO SYSTEMS USD | XNAS | Reuters Elektron	0			0	23000		23000	2020-08-28		7677.399999999907	DM2 | CISCO SYSTEMS USD	Reuters Elektron	XNAS
USD	THERMO FISHER SC	THERMO FISHER SC	5a6c522c-1f2e-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	XNYS	DM2	DM2 | USD | Equities | Equities | Common/Ordinary shares | THERMO FISHER SC | XNYS | Reuters Elektron	0			0	3000		3000	2020-08-28		72205.70000000007	DM2 | THERMO FISHER SC	Reuters Elektron	XNYS
EUR	G	G	ef9f4880-1f2a-11e9-a2d0-b3645e528b7a	Equities	Equities	Common/Ordinary shares	MTAA	DM2	DM2 | EUR | Equities | Equities | Common/Ordinary shares | G | MTAA | BIT MTA	0			0	150000		150000	2020-08-28		-111639.84000000008	DM2 | G	BIT MTA	MTAA
